gene,weighted_degree,degree
CDC42SE1,0.11249112337827682,1
C1ORF56,0.11249112337827682,1
MED6,0.11237607896327972,1
ZNF280D,0.11210881918668747,1
STAT2,0.11197057366371155,1
KLF2,0.1118328645825386,1
PITPNM1,0.11180754750967026,1
MFHAS1,0.11149725317955017,1
NEK7,0.11149725317955017,1
ITFG2,0.1113140657544136,1
SERPINF1,0.11123774945735931,1
ANKRD52,0.11098125576972961,1
TRDMT1,0.11098125576972961,1
ESCO1,0.11058156937360764,1
AL136295.5,0.11048811674118042,1
EMP3,0.11030624806880951,1
ORAI1,0.11012159287929535,1
ABHD13,0.10991256684064865,1
RSBN1,0.10990902036428452,1
C12ORF65,0.10990902036428452,1
RNF19A,0.10980017483234406,1
ZZEF1,0.10976053029298782,1
AQR,0.10954387485980988,1
RNF111,0.10954387485980988,1
VMP1,0.10937481373548508,1
DCP1B,0.10930605232715607,1
EBLN2,0.10930605232715607,1
TCF7,0.1091596856713295,1
ATF7IP2,0.10905539244413376,1
ZNF506,0.10843000560998917,1
BMP2K,0.10833821445703506,1
CEP170,0.10833821445703506,1
NUPR1,0.1082693561911583,1
OGT,0.1079554483294487,1
ZNF721,0.1079554483294487,1
ANKH,0.1077929139137268,1
PHLDA1,0.1077929139137268,1
PDE4D,0.10761795192956924,1
PLEKHM1,0.10751087218523026,1
IRF1,0.10720345377922058,1
INSR,0.1068580374121666,1
ANKRD28,0.10666471719741821,1
NSMAF,0.10645689070224762,1
PHTF1,0.10639267414808273,1
GNA15,0.10636171698570251,1
KLF6,0.10624725371599197,1
SRGAP2C,0.10620390623807907,1
STK4,0.10596976429224014,1
RAB11FIP4,0.10576333105564117,1
ANKRD49,0.10575955361127853,1
UPP1,0.10551582276821136,1
ARID5B,0.10539744049310684,1
ARRDC3,0.10508660972118378,1
LMBR1L,0.10508660972118378,1
DDX58,0.10493213683366776,1
SPATA13,0.10486411303281784,1
PDS5B,0.10452206432819366,1
SOCS3,0.10412310063838959,1
ARL4C,0.10360212624073029,1
AC026979.2,0.10346803069114685,1
ZMAT3,0.10340087115764618,1
TNFAIP8,0.1031051054596901,1
MT1X,0.10305468738079071,1
MON2,0.10236117988824844,1
UNKL,0.10233830660581589,1
TTPAL,0.10233830660581589,1
TBC1D10A,0.10153542459011078,1
DDX23,0.10153542459011078,1
JADE2,0.10132528841495514,1
NEAT1,0.10125529021024704,1
NFKBIZ,0.10125529021024704,1
ADA,0.10117726027965546,1
VSIR,0.10083400458097458,1
IRF9,0.10067440569400787,1
ATXN7L3B,0.10060285031795502,1
TNFAIP3,0.1000576987862587,1
RBM33,0.10000056773424149,1
ZNF587,0.10000056773424149,1
