gene_a,gene_b,weight
FTX,LENG8,0.15162093937397003
IL1R1,TNRC6C,0.15161406993865967
KRT17,KRT7,0.1513187289237976
SLPI,SMIM22,0.15120729804039001
TIMP3,BGN,0.15107253193855286
PIK3R3,INHBB,0.15078340470790863
FAM208A,TMX3,0.15064837038516998
HSPH1,DNAJB1,0.15064243972301483
S100A14,MGST1,0.1505824327468872
WFDC2,KRT19,0.15020200610160828
FAM193A,EP300,0.1501363068819046
CLDN7,C5ORF46,0.14998997747898102
GMFG,TGFB1,0.14994943141937256
ETV3,VCPKMT,0.14969775080680847
MT-ND4,MT-ND3,0.14953850209712982
SFN,SFRP1,0.14887824654579163
BRAF,AHR,0.14879757165908813
KIDINS220,ZC3H4,0.14861780405044556
C1S,FGF7,0.14833664894104004
KRT19,PDZK1IP1,0.14816996455192566
TM4SF18,INHBB,0.14792636036872864
FXYD3,MMP7,0.14788000285625458
STC1,INHBB,0.14764851331710815
POLK,PCNX1,0.14758405089378357
KRT23,KRT18,0.1473378837108612
SAA2,CD24,0.14696724712848663
SOX9,LAMB3,0.14678262174129486
S100A2,SDC4,0.14672739803791046
HHEX,RASGRP3,0.1466267704963684
BRAF,CASP3,0.146604984998703
TOR1AIP1,MEF2D,0.1464698612689972
MYL9,TPM2,0.14640513062477112
PODXL,INHBB,0.1463431566953659
EVA1C,MAST4,0.1459498256444931
SAA1,SDC4,0.14527527987957
KRT23,ATP1B1,0.14509689807891846
PODXL,DOCK9,0.14495854079723358
HLA-DRA,HLA-DMA,0.14450247585773468
CSRNP1,ZNF331,0.14442084729671478
KRT7,CLDN7,0.144409641623497
C1R,CCDC80,0.14427952468395233
CTGF,TCEAL9,0.14427189528942108
SLPI,LCN2,0.14417944848537445
KRT14,KRT16,0.14402613043785095
S100A14,SFRP1,0.1437145471572876
WFDC2,MMP7,0.14354132115840912
LAMA4,IL1R1,0.14319825172424316
TFAP2C,LAMB3,0.14312437176704407
ACSL5,PRKCH,0.14301633834838867
KRT17,ELF3,0.1428917646408081
EHD4,NEDD9,0.14239616692066193
WFDC2,SAA2,0.1420585662126541
C3ORF58,H2AFX,0.14187616109848022
CLDN4,CLDN3,0.14183476567268372
S100A9,PDZK1IP1,0.14168986678123474
ZC3H4,AHR,0.14141662418842316
SOX9,BEX2,0.14121687412261963
ARHGAP29,EFNA1,0.14086708426475525
ARID5B,PER1,0.14063555002212524
FMNL3,SH2B3,0.14050184190273285
S100A2,ITGB6,0.14033697545528412
CLDN7,KRT18,0.14020974934101105
USP42,MSL2,0.139926016330719
S100A14,KRT18,0.13979674875736237
CLDN4,MGST1,0.13979165256023407
TOR1AIP1,UHRF2,0.13954299688339233
BGN,PRRX1,0.13939441740512848
SOX9,MIA,0.1392703652381897
S100A2,MT1X,0.13911953568458557
CSRP1,MFGE8,0.1391160786151886
WFDC2,S100A2,0.13909600675106049
CSRP2,PLPP1,0.13909463584423065
SAA2,TFAP2C,0.13869035243988037
TACSTD2,MGST1,0.1384817212820053
HELZ,INO80D,0.1384456902742386
LASP1,VPS13C,0.13835665583610535
FXYD3,SOX9,0.13831152021884918
