gene,weighted_degree,degree
MAP2K2,0.4269713759422302,3
ARID1A,0.4267612025141716,3
FBXO7,0.423258937895298,3
RUFY1,0.4230276197195053,3
HIPK3,0.4227432757616043,3
TNFAIP1,0.42241518199443817,3
SPPL3,0.42142292857170105,3
VCP,0.4204180985689163,3
LNPEP,0.41945192962884903,2
KDM1A,0.41810324788093567,2
CDK5RAP2,0.4177970141172409,3
INPPL1,0.41701413691043854,3
KPNB1,0.4169441685080528,3
SMARCC2,0.4164086952805519,3
THUMPD1,0.4159821420907974,3
AHI1,0.4115201607346535,3
PRKAR1A,0.4099035859107971,3
TRIM56,0.40969328582286835,3
ARHGAP5,0.4095737263560295,3
STAT6,0.40650852024555206,2
SRPRB,0.4057247042655945,2
CIC,0.405598022043705,3
DAAM1,0.4036170542240143,3
PTDSS1,0.40331103652715683,3
HNRNPM,0.40104998648166656,3
XPA,0.4006764441728592,2
LARP7,0.4004550129175186,3
STAG2,0.400358647108078,3
GCC2,0.39878734946250916,2
SUPT5H,0.39850179851055145,2
CCDC186,0.398422047495842,2
ATG13,0.3979525715112686,3
HLA-C,0.3952172249555588,2
SLC30A7,0.39487072825431824,2
PUM1,0.3946235775947571,2
DPP7,0.39428646117448807,3
KAT6B,0.39204683154821396,2
CHURC1,0.3905176371335983,3
NRIP1,0.3902604281902313,2
TRAM1,0.38993871212005615,3
NGDN,0.38955386728048325,3
TAB2,0.3885340988636017,3
CCDC12,0.3883214294910431,3
ESF1,0.3872831389307976,3
FTL,0.3859206736087799,3
PMM1,0.3856602683663368,3
CWF19L2,0.38513706624507904,3
GAPVD1,0.3830254226922989,3
STAT2,0.3820185288786888,2
ZNF148,0.3814944848418236,3
YBEY,0.3804066404700279,3
NAAA,0.3796650469303131,2
DCAF8,0.37717073410749435,3
MSL1,0.3770855590701103,3
SERINC3,0.37612374126911163,3
CCND3,0.37594857066869736,3
CTNNBL1,0.3746468052268028,3
PIGM,0.3737106919288635,3
SERINC5,0.3736554682254791,2
CYB5R3,0.37231892347335815,3
MPHOSPH8,0.3721234053373337,3
PHF3,0.37168148159980774,2
TCOF1,0.3710546940565109,3
SERTAD1,0.3702786862850189,3
IDI1,0.36978600919246674,2
RB1,0.36809612810611725,3
SEC22B,0.3669586479663849,2
FKBP3,0.36593928933143616,2
SETD2,0.3627372533082962,3
REEP3,0.3623615652322769,2
KIF1C,0.3616737276315689,3
KRCC1,0.35876286029815674,2
SPNS1,0.3571542724967003,3
HLA-DRA,0.3569345027208328,2
D2HGDH,0.3563131093978882,2
NARF,0.3546112924814224,3
HMGCS1,0.3526870608329773,3
PTTG1IP,0.3525676429271698,1
PTK2,0.3517848774790764,3
TNKS1BP1,0.3509126156568527,2
GABBR1,0.35059913992881775,2
YWHAH,0.34919971972703934,3
UBR4,0.34823326021432877,3
LIMCH1,0.3481874391436577,2
PTGFRN,0.34602584689855576,2
FYTTD1,0.3450380936264992,2
PPP2R5C,0.3449696749448776,2
MICALL2,0.34417278319597244,3
AK3,0.34279340505599976,2
MCMBP,0.3419947251677513,3
ZFP36,0.3418446183204651,2
SLC11A2,0.3411795049905777,2
PRDM2,0.34081578999757767,2
FBXL5,0.3403242975473404,2
GNAQ,0.3401845544576645,3
PCSK7,0.3400489091873169,3
DPH5,0.33808721601963043,3
SNX9,0.33704933524131775,2
TRADD,0.3355036526918411,2
SYNJ2,0.3351830318570137,3
SETX,0.3335196077823639,3
ATP6AP2,0.33225075900554657,2
MED21,0.3315602093935013,2
RPN1,0.32715335488319397,2
CASC4,0.3261701166629791,2
DYNLL2,0.32586221396923065,2
CYFIP1,0.3245263248682022,3
CNOT9,0.3234650045633316,2
TINF2,0.32290615141391754,2
ACADM,0.3226265460252762,2
ADH5,0.32174330949783325,2
TCERG1,0.3210799768567085,2
HSPA1A,0.32010193169116974,2
CDC73,0.3199099227786064,2
NISCH,0.31809940189123154,2
CYBRD1,0.31691646575927734,2
SENP6,0.31640348583459854,2
SPARC,0.31626228988170624,2
CACYBP,0.3147655874490738,2
CAP1,0.3145366758108139,3
DSP,0.31192462146282196,2
KARS,0.31178849935531616,2
KMT2A,0.3111177086830139,2
TCEAL1,0.3108971565961838,2
OARD1,0.31051234900951385,2
GOLGB1,0.31032735854387283,2
NSRP1,0.30995526909828186,2
TRPS1,0.30976923555135727,2
IMMT,0.3088182359933853,2
PRR14,0.3081178814172745,2
MAP1LC3B,0.30653776228427887,2
ITGB5,0.3056182637810707,2
JUNB,0.3050312399864197,2
SSR3,0.3030789792537689,1
NCKAP1,0.3026564493775368,2
WDR11,0.3025054335594177,2
MAP3K20,0.2994593381881714,2
XPC,0.29930880665779114,2
ARHGAP1,0.2986192852258682,2
SCAF4,0.2981746792793274,1
ATP2C1,0.2955927774310112,2
METTL23,0.2952084094285965,2
RPUSD3,0.2941717728972435,2
MAPK6,0.2930017411708832,2
TMEM181,0.2925400137901306,2
WDR1,0.2886234223842621,2
HK1,0.2885170504450798,2
CNPPD1,0.2872057557106018,2
CPSF7,0.28705622255802155,2
UBR2,0.28686296939849854,2
CCDC107,0.28674672544002533,2
DNAJC7,0.2867119610309601,1
SLTM,0.2867119610309601,1
TMEM245,0.28620800375938416,2
REST,0.285296306014061,2
PURA,0.28464507311582565,2
S100A4,0.2840263843536377,2
RNF103,0.28305231779813766,2
EEA1,0.2819148749113083,2
MED13L,0.2817893549799919,2
FUT8,0.28132153302431107,2
SDF2L1,0.2804010361433029,2
RC3H1,0.2776956558227539,2
SERPINB1,0.27690934389829636,2
SDAD1,0.27620628476142883,2
CD164,0.27568844705820084,2
BAZ1B,0.2755022644996643,2
MED28,0.2746306210756302,2
RPA3,0.26997119188308716,1
H2AFV,0.26997119188308716,1
SNRPB2,0.26841503381729126,2
EWSR1,0.26781486719846725,2
CLK1,0.2671470493078232,2
RABGGTB,0.2663305476307869,2
CYCS,0.2659512758255005,2
MAPK1IP1L,0.2657323628664017,2
HMGXB3,0.26465386152267456,2
SPAG7,0.26421503722667694,2
SF3B1,0.2631533071398735,2
DMAP1,0.26308366656303406,2
BIRC6,0.26243239641189575,2
RSBN1,0.2619221657514572,2
SBNO2,0.261574350297451,2
PPP1R2,0.2614089846611023,2
ZRANB1,0.26053445786237717,2
BRD9,0.2599778100848198,2
MYO1C,0.25934478640556335,2
IFNGR2,0.2584877237677574,2
GALNT10,0.2580377832055092,2
FBXW5,0.25774243474006653,2
POLR2B,0.25728945434093475,2
IFI6,0.2569965720176697,1
ISG15,0.2569965720176697,1
NUP50,0.25692135840654373,2
URM1,0.25649918615818024,2
ADD1,0.25624116510152817,2
RAB3GAP2,0.25574100762605667,2
CD74,0.25496479123830795,2
COX19,0.2547115907073021,2
MLLT6,0.25465507060289383,2
EIF5A,0.25422023236751556,2
CYBC1,0.2537901997566223,1
MAP4,0.2531716823577881,2
DERL1,0.2519832104444504,2
NBAS,0.25194938480854034,2
RNF13,0.2512660473585129,2
TMEM60,0.2510606423020363,2
BFAR,0.2509271204471588,2
KDM2A,0.2505234032869339,2
ERLEC1,0.2501061260700226,2
IK,0.25009408593177795,1
RBM5,0.25009408593177795,1
PPM1A,0.2500367984175682,2
TLE3,0.24948729574680328,2
BLOC1S6,0.24919289350509644,2
ARIH2,0.24794282764196396,2
COPS2,0.24773522466421127,2
MAPKAP1,0.24667590111494064,2
ZBTB43,0.24649647623300552,2
SART1,0.2464156523346901,2
SLC35E3,0.24613483995199203,2
CHD2,0.24552647024393082,2
RPA1,0.24409620463848114,2
COMMD3,0.24375928193330765,2
TMEM165,0.2415037378668785,2
ARID4A,0.2414337322115898,2
PDCD11,0.24103812873363495,2
FOS,0.24089354276657104,2
DDX6,0.24015232920646667,2
PDCD6IP,0.23957490921020508,2
LETM1,0.2395140454173088,2
SMNDC1,0.2394060119986534,2
FLNB,0.23917749524116516,2
ZBTB38,0.23905422538518906,2
TMEM170A,0.23887328803539276,2
MYO19,0.23842135071754456,2
YBX3,0.23744267970323563,2
ACTR3,0.23688533902168274,2
SPPL2A,0.23624399304389954,1
VCPIP1,0.2355567365884781,2
PITPNA,0.23436909168958664,2
HUWE1,0.23424356430768967,2
SUMF2,0.23397737741470337,1
ATF6B,0.23397737741470337,1
U2SURP,0.23386788368225098,2
ITGB1,0.23291893303394318,2
NAE1,0.2318064123392105,2
NAA50,0.2317519336938858,2
BIRC2,0.23128381371498108,1
TTC19,0.23128381371498108,1
AES,0.23071573674678802,2
CGGBP1,0.23065117746591568,2
RSPRY1,0.23043686896562576,2
EP300,0.23040937632322311,2
MECP2,0.22899234294891357,2
CD2AP,0.2289598286151886,2
DPP3,0.22882597148418427,2
ZNF451,0.22863219678401947,1
OSGIN2,0.22824634611606598,2
THAP12,0.22725093364715576,2
TMX3,0.2270800992846489,2
ABHD17A,0.22673937678337097,2
CTSB,0.22642604261636734,2
CREBZF,0.22638456523418427,2
PSMD13,0.226224847137928,2
RBM4,0.22606465220451355,2
CNOT6L,0.2258186936378479,2
PSMD12,0.22515157610177994,2
CPNE1,0.22449994832277298,2
HNRNPUL1,0.22422442585229874,2
SLU7,0.224152609705925,2
AKAP13,0.22382955253124237,2
AKAP8L,0.2237018495798111,2
GSTO1,0.2231346294283867,2
NFE2L2,0.22311843931674957,1
ZFAND5,0.22311843931674957,1
SEMA4C,0.22297286987304688,2
RSU1,0.2228923738002777,2
FRYL,0.22232447564601898,2
IBTK,0.2218521162867546,2
STOM,0.22166802734136581,2
ACIN1,0.22125377506017685,2
HBS1L,0.22113219648599625,2
USP53,0.22087564319372177,2
SEC31A,0.22063568979501724,2
TNFRSF12A,0.22020088881254196,2
TACSTD2,0.21960009634494781,1
TAOK1,0.21937818825244904,2
MZT1,0.21810990571975708,1
ROCK1,0.21800074726343155,2
UBE2W,0.2167951464653015,2
UBTF,0.2165621519088745,1
NUBP1,0.21627920120954514,2
CASP2,0.21580415964126587,2
TENT4B,0.21513793617486954,2
ANKLE2,0.2147061973810196,1
LRCH4,0.21408668160438538,2
MED1,0.21332799643278122,2
TRAK1,0.21320398151874542,2
SRP54,0.21296454221010208,2
EPC1,0.21292799711227417,1
C9orf78,0.21292799711227417,1
PNO1,0.21197324991226196,2
CRYZL1,0.21186771243810654,2
DUT,0.2118644118309021,1
RALA,0.21177668869495392,1
NELFB,0.21149053424596786,2
CCPG1,0.21133637428283691,2
TSPAN3,0.21128612756729126,1
MLXIP,0.21038591861724854,1
HLA-DPB1,0.20934250950813293,1
DPP8,0.20906317979097366,2
SERINC1,0.2088746726512909,1
PJA2,0.2088746726512909,1
AZIN1,0.2086762934923172,2
TMEM138,0.20867028832435608,2
COPS4,0.20856986939907074,2
SNRNP35,0.20584014803171158,2
SLC20A1,0.20582212507724762,1
ZNF131,0.20582212507724762,1
OSGEP,0.20508350431919098,2
RNF139,0.2047555223107338,2
STAG1,0.2045518010854721,1
CUX1,0.2045518010854721,1
REXO2,0.20451773703098297,2
AIMP1,0.20434190332889557,1
C1orf52,0.20429487526416779,2
SF3B3,0.20402587205171585,2
CASC3,0.20217128098011017,1
KNOP1,0.2017836943268776,2
S100A13,0.20022255182266235,1
ADIRF,0.20022255182266235,1
USO1,0.19925901293754578,1
NOL4L,0.1975429654121399,1
ZNF514,0.1975429654121399,1
EIF4EBP2,0.19353432953357697,1
HOOK3,0.19353432953357697,1
CUL4A,0.19333919882774353,1
LCOR,0.19298282265663147,1
CDC42SE1,0.19298282265663147,1
PAK2,0.19209469854831696,1
COPB1,0.19209469854831696,1
DHX30,0.19172337651252747,1
CHMP4A,0.1912752091884613,1
CIZ1,0.19024688005447388,1
POLL,0.1873616874217987,1
MMS19,0.1873616874217987,1
ILF3-DT,0.1871379017829895,1
TRIM26,0.1851245015859604,1
FTO,0.1847522109746933,1
HSP90B1,0.1847098022699356,1
PDIA6,0.1847098022699356,1
STX16,0.18440084159374237,1
TNPO1,0.18440084159374237,1
FKBP11,0.18276521563529968,1
AP2A2,0.18255138397216797,1
MTREX,0.18089236319065094,1
OSBPL8,0.18089236319065094,1
AKAP17A,0.1796194314956665,1
GPANK1,0.1796194314956665,1
DNAJB1,0.1793946474790573,1
PPM1G,0.17851048707962036,1
TIMM44,0.17772363126277924,1
RBFOX2,0.1774446964263916,1
NECAP1,0.17710091173648834,1
MT-CO3,0.17671547830104828,1
MT-CO2,0.17671547830104828,1
VIM,0.1745937019586563,1
ODR4,0.17429041862487793,1
MTHFD1,0.17429041862487793,1
M6PR,0.17385390400886536,1
CARHSP1,0.17347699403762817,1
BZW1,0.17307226359844208,1
GFPT1,0.1720442920923233,1
MTAP,0.17156721651554108,1
ATP2A2,0.17127986252307892,1
MRPL35,0.17020979523658752,1
KXD1,0.17020979523658752,1
THAP5,0.16908858716487885,1
CCDC174,0.16908858716487885,1
UBR5,0.1684318631887436,1
ATL3,0.1684318631887436,1
ANAPC7,0.16612665355205536,1
C12orf45,0.16408658027648926,1
MED16,0.16381381452083588,1
EIF2B1,0.16381381452083588,1
CD276,0.16283296048641205,1
NFE2L1,0.16241760551929474,1
SMG1,0.1621839851140976,1
REL,0.16202154755592346,1
UFD1,0.1614873856306076,1
FXYD3,0.1611682027578354,1
CIAO1,0.1607685387134552,1
SERGEF,0.16052177548408508,1
MID1IP1,0.16052177548408508,1
MT-ND3,0.16041015088558197,1
LONP2,0.1602596640586853,1
TMEM39B,0.16019289195537567,1
NFX1,0.16019289195537567,1
AMDHD2,0.1598965972661972,1
NAT9,0.15964525938034058,1
RFX1,0.15931932628154755,1
FAM114A1,0.15679657459259033,1
MRPL16,0.15539106726646423,1
RCE1,0.15539106726646423,1
MYO9A,0.15523235499858856,1
WDR55,0.1542789787054062,1
NR1H2,0.15400327742099762,1
IFITM2,0.15318378806114197,1
IFITM3,0.15318378806114197,1
IDH1,0.15287481248378754,1
TMEM43,0.1525058001279831,1
SVBP,0.15181006491184235,1
NBPF14,0.1515120565891266,1
ABCD4,0.1515120565891266,1
TRNAU1AP,0.15084227919578552,1
NEK9,0.15061968564987183,1
TMEM127,0.15061968564987183,1
YPEL2,0.1505151093006134,1
