gene_a,gene_b,weight
EMP2,PLOD2,0.10296141356229782
MAP1B,NBL1,0.10293109714984894
PHLDA3,COL16A1,0.10280479490756989
DDX19A,SLC41A1,0.10270487517118454
EFNA1,CRIP2,0.10264641046524048
CALD1,TNFRSF12A,0.10262420028448105
PGM2L1,SMG6,0.1026199534535408
C1R,IGFBP4,0.10256112366914749
ADAMTS4,PKIG,0.10246095061302185
AC005921.2,FEM1C,0.10224117338657379
HSPG2,SLC9A3R2,0.10218572616577148
B2M,ISG15,0.10208907723426819
AMFR,DOT1L,0.10206196457147598
COL1A2,RBMS3,0.10205017030239105
PHLDA3,LIMA1,0.1019885241985321
AEBP1,MAP1B,0.10197850316762924
PFKFB3,IKZF5,0.10192131996154785
CLK4,FAM214A,0.10185756534337997
ZFHX3,TIMP2,0.10174641758203506
PXDC1,MMP14,0.10160543769598007
KRT18,KRT19,0.10155904293060303
RND3,TPM1,0.10145420581102371
RND3,COL16A1,0.10145142674446106
C1R,COL16A1,0.10141868144273758
SFN,WFDC2,0.10137206315994263
TIPARP,SPTY2D1,0.10134235769510269
SGK1,HBEGF,0.10130893439054489
OGT,KDM4B,0.10129055380821228
CCDC84,VPS53,0.10122775286436081
COL14A1,MXRA8,0.10082787275314331
TPM2,FGFR1,0.10079687088727951
CABIN1,LEMD3,0.10066629201173782
CTDSPL2,ZNF689,0.10064429044723511
CAVIN3,SH3D19,0.10064395517110825
COL6A2,PHLDA3,0.10044671595096588
CALD1,SH3D19,0.10037491470575333
SOX9,WFDC2,0.1001371517777443
C1S,ANGPTL4,0.1001368835568428
PALLD,CYR61,0.10009611397981644
