gene_a,gene_b,weight
NFAT5,MYADM,0.5471388697624207
KLF7,SWAP70,0.5467860698699951
ODR4,CSTF2T,0.5466212034225464
RBFOX2,CLCF1,0.5463613271713257
SLC20A1,RLF,0.546353280544281
METTL14,NUP107,0.5463435649871826
CRY1,ATF1,0.5461418628692627
HEATR1,ORC4,0.5460737347602844
USP7,FAM210A,0.5460448861122131
IDI1,NECAP1,0.545765221118927
SLC20A1,TLE4,0.5450922846794128
GLMN,SMG6,0.5449158549308777
WDR26,INO80D,0.5448428392410278
PHYH,AC020765.2,0.5443556308746338
ELK4,CRNKL1,0.5440453290939331
NFAT5,SMARCE1,0.5439781546592712
SLC20A1,HEXIM1,0.5436917543411255
GTF2B,PKNOX1,0.5433143377304077
UBR4,DNMT1,0.5431534647941589
ADNP2,PDP1,0.5430940389633179
RPA3,MTIF3,0.5430446267127991
KIN,LINC02001,0.5426666736602783
IPO9,VPS53,0.5426016449928284
PIP5K1A,IER5,0.542077362537384
ANP32E,FEM1C,0.5417765974998474
SLC37A3,RBM12,0.5415828824043274
MKLN1,DCLRE1C,0.5413981676101685
NFIA,BCL6,0.541057825088501
FBXO30,TPST1,0.5409743785858154
WRN,DOT1L,0.5407177209854126
TMEM47,SPRED1,0.5403891205787659
SLK,BMP2K,0.5403167605400085
MYADM,IER5,0.5399252772331238
IPO9,SHPRH,0.5397112965583801
UBR5,DCLRE1C,0.5395699739456177
THUMPD1,TRAPPC6B,0.5395298004150391
EMCN,CLEC14A,0.5395195484161377
ARNTL,DGKE,0.5390332341194153
PXDC1,SLC41A1,0.5389106273651123
KRT19,PI3,0.538858950138092
USP1,SPTY2D1,0.5388317704200745
NFATC3,CBX1,0.5387294292449951
CHORDC1,PCNA,0.5386214852333069
PDE12,SMAD5,0.5385562181472778
NF1,SNRNP200,0.5384963154792786
MYCT1,PTPRB,0.5382791757583618
HELZ,SHPRH,0.5382298827171326
THUMPD1,AFTPH,0.5381371974945068
ADAM17,SIN3A,0.5381004810333252
RAD1,IL4R,0.5375684499740601
SMAD5,GABPB1-AS1,0.5373252630233765
PIK3CA,TULP3,0.5373077392578125
UTP25,CLP1,0.5372938513755798
IRF6,LAMB3,0.53714919090271
METTL6,FOXJ2,0.5371468663215637
SLIT2,C1S,0.5370616912841797
PIK3CA,MGA,0.536740779876709
TRNT1,THOC1,0.536579430103302
RPAP3,THOC1,0.5365744829177856
CDC42EP4,DNAJA4,0.5363313555717468
SMARCE1,FAM193A,0.5361984968185425
WDR26,CCDC93,0.5358082056045532
PCF11,THUMPD1,0.535732090473175
OSGIN1,SOGA1,0.5356000065803528
PUM2,ZBTB43,0.5355338454246521
ZFC3H1,SPTY2D1,0.5352743864059448
SLK,CAMK2D,0.5349535346031189
SIN3A,CAMK2D,0.5348199605941772
RNF217,BCAR1,0.5347913503646851
SMARCE1,RNF168,0.5347288846969604
PCGF1,CXorf56,0.5344905257225037
USP7,BAG5,0.534322202205658
TMEM263,TRPM7,0.5342367887496948
RRP12,NOC3L,0.5338574051856995
ATP6V1H,CCNT1,0.5337740182876587
RBFOX2,ORC4,0.5332211256027222
LGALS3BP,C3,0.5331423878669739
MYCT1,VWF,0.5328955054283142
CTR9,PGRMC1,0.5325678586959839
RCHY1,THUMPD1,0.532499372959137
SLIT2,COL12A1,0.5324528813362122
TSC22D2,NXF1,0.5324348211288452
TRNT1,SMARCE1,0.5323569178581238
CPE,SDC2,0.532310426235199
ZFHX3,INHBA,0.5322350859642029
NF1,AFTPH,0.5320075750350952
ASXL1,PCF11,0.5314620137214661
SPART,UBR5,0.5314345359802246
LRRC8A,SLC41A1,0.5313096642494202
NFIA,DNAJA4,0.5311995148658752
FBXO21,GABPB1-AS1,0.5310364365577698
PDGFRB,ADRA2A,0.5306406617164612
FBXO30,PXDC1,0.5305260419845581
PIP5K1A,MYADM,0.5302414894104004
ODR4,MKLN1,0.5300719141960144
TBC1D15,ATF1,0.5292988419532776
GATAD2B,HSPB11,0.5292906761169434
ADAM17,TIPARP,0.5292239189147949
LHFPL6,COL18A1,0.5290946960449219
MMD,CEP135,0.5289211869239807
KAT8,C1orf109,0.5289172530174255
IAH1,CDK13,0.5287246108055115
AMFR,PDP1,0.5286390781402588
ATG14,PPP1R3E,0.528542160987854
B3GALNT2,HEATR1,0.5282979607582092
SART3,TRPM7,0.5282300114631653
PRPF4,DDX31,0.5282010436058044
ITGA3,HOOK2,0.5281009674072266
SMARCE1,PHACTR4,0.5276120901107788
PKNOX1,HCG18,0.5276110768318176
HAUS8,AC092279.1,0.5275071859359741
NCKAP5L,NFATC2,0.5274812579154968
TPM1,MT1G,0.5273699164390564
CHORDC1,FAM208B,0.5270950794219971
USP7,ZC3H14,0.527073323726654
HCG18,NOL9,0.5269257426261902
PUM2,CREBZF,0.5268985033035278
RPGR,TSHZ1,0.5268313884735107
SNRNP200,OFD1,0.5267289280891418
MFSD2A,MICAL2,0.526409387588501
FBXO30,DSEL,0.5259149074554443
EAF1,PGD,0.5257278084754944
HEG1,AMOTL1,0.525416910648346
AC012360.3,PRR3,0.5253422260284424
RCHY1,NF1,0.5253157019615173
SART3,STK3,0.5252869129180908
SLC20A1,PPP1R15B,0.5251249670982361
GTF2B,PCF11,0.5249207019805908
IPO9,SPRTN,0.5246073603630066
CCP110,SMARCE1,0.5246031880378723
HAUS8,TMEM67,0.5245524644851685
DNMT1,HCG18,0.5244836807250977
ARL3,RNPC3,0.5244736671447754
TRPM7,UBTD2,0.5241677165031433
OFD1,CCDC186,0.523948609828949
S1PR1,SOX7,0.5236877799034119
RND3,ANGPTL4,0.5233573913574219
NF1,PRKCI,0.5229911804199219
B3GALNT2,CLCF1,0.5228759050369263
SMARCE1,CENPT,0.5227748155593872
RLF,TLE4,0.5224395394325256
RND3,FOXO3,0.5224157571792603
RNF168,POR,0.5215919613838196
KPNA5,OSBPL11,0.5215238332748413
OXSR1,AFTPH,0.5214534997940063
MT-CO3,MT-ND4,0.5213379263877869
ZBTB21,CSKMT,0.5208210349082947
SART3,RNF168,0.5207825303077698
PHKG1,ZNF844,0.5203372240066528
DSEL,BAIAP2,0.5202206373214722
EGFL7,KDR,0.520132839679718
VAMP4,RALGAPA1,0.5198708772659302
KPNA5,TAF5,0.5195091962814331
ADNP2,ZSWIM6,0.5193735361099243
CHORDC1,SAMD8,0.5192561745643616
RCL1,PGRMC1,0.5191919207572937
HELZ,KDM4C,0.5191583037376404
ARID1A,NUDT3,0.5190515518188477
BAG5,CDK13,0.518982470035553
CLDN7,S100A14,0.5188856720924377
NOC3L,GNAI1,0.5188006162643433
CTDSPL2,DGKE,0.5186523795127869
KIN,ERVK3-1,0.5185386538505554
SIN3A,TIPARP,0.5184821486473083
THUMPD1,CDK13,0.5184217691421509
COX7A1,MSRB3,0.517909824848175
CLP1,TFB2M,0.5177286863327026
GPR161,KIAA1586,0.5176910161972046
TMEM251,FKBP14,0.5176068544387817
HYPK,NOC3L,0.5174484252929688
CPE,NAP1L5,0.5174436569213867
FBXO21,NOL9,0.5173630118370056
