gene,weighted_degree,degree
ZC3HAV1,1.9199526607990265,4
OSGIN1,1.9022623002529144,4
HMOX1,1.8971851468086243,4
SLCO3A1,1.891604095697403,4
LACTB2,1.889531433582306,4
VWF,1.8872113525867462,4
AMOTL1,1.8865559697151184,4
MALT1,1.8832229971885681,4
INAFM1,1.8813603222370148,4
PHC3,1.878378838300705,4
RICTOR,1.8777938187122345,4
HNRNPLL,1.8708663284778595,4
TAF5,1.870339035987854,4
TULP3,1.8697368800640106,4
DOT1L,1.8691417276859283,4
CEMIP2,1.8688783645629883,4
CDADC1,1.8666639626026154,4
MGA,1.8651521503925323,4
A4GALT,1.8650678098201752,4
SOGA1,1.864368051290512,4
MSRB3,1.8614318370819092,4
NOL8,1.8596107065677643,4
KRT14,1.8581975102424622,4
BHLHE40,1.8576566874980927,4
TSHZ1,1.8489145934581757,4
KLF7,1.8466136455535889,4
PHKG1,1.8447931408882141,4
IDI1,1.8417280316352844,4
TCF4,1.8401909172534943,4
ADAL,1.8385035693645477,4
TTN-AS1,1.8377635478973389,4
LRP1,1.8347055912017822,4
KRT23,1.8341073095798492,3
GPATCH3,1.821624755859375,4
BDH2,1.8165034353733063,4
ADI1,1.8145946562290192,4
ZNF7,1.8128838539123535,4
TPBG,1.810814380645752,4
WLS,1.809440940618515,4
C1S,1.803107887506485,4
TACSTD2,1.8013997673988342,4
MMP14,1.7994069755077362,4
TMEM41B,1.7991150915622711,4
PDGFA,1.788990557193756,4
USPL1,1.7888970971107483,4
MAP1B,1.7871699631214142,3
ZBTB8A,1.783416897058487,4
HERC4,1.7821969389915466,4
KCTD5,1.7670698761940002,4
CD36,1.7638497054576874,4
NPIPB5,1.7615866959095001,4
PURA,1.7609209418296814,4
KLHL28,1.7607406675815582,4
MT-CO3,1.7602728605270386,3
NUDT3,1.7577956914901733,4
Z97200.1,1.755785048007965,3
TP53BP2,1.753472000360489,4
PHLPP2,1.7531919181346893,4
CYB5D2,1.751161515712738,4
CHKA,1.7508778274059296,4
AC068491.3,1.7501064240932465,4
ZNF559,1.7480822801589966,4
PRSS8,1.7403684854507446,4
SLC9A1,1.737430214881897,4
ITSN1,1.7341405749320984,4
ZNF91,1.7313005328178406,4
AL138724.1,1.7306478321552277,4
EGR3,1.7287245392799377,4
CDK5RAP1,1.726490706205368,3
KLHL21,1.7248769998550415,4
CKS2,1.711750715970993,4
TMEM64,1.7102976739406586,4
INTS3,1.7073909938335419,4
ATP6V0A1,1.7020706236362457,4
ING2,1.6980176866054535,4
ANGPTL2,1.697008639574051,4
RNF19B,1.690589278936386,4
KLF11,1.6868303716182709,4
SAMD4A,1.6848028302192688,4
SFN,1.6790817379951477,4
TSC2,1.667421817779541,4
HTRA3,1.659872144460678,4
ABCD4,1.654298573732376,4
OGN,1.6537964046001434,3
WASF1,1.6313275396823883,4
MMD,1.5906875133514404,3
ZNF324,1.571380227804184,3
ZFHX3,1.5698880851268768,3
ITGA3,1.546770304441452,3
RND3,1.535912573337555,3
HOOK2,1.5248987078666687,3
MAP7,1.5235594511032104,3
WDR55,1.5161222219467163,3
KRT19,1.5000706315040588,3
PRPF39,1.4926553666591644,3
EFCAB2,1.486054241657257,3
AMPD2,1.4846539199352264,3
UTP4,1.4836394488811493,3
RCN3,1.4822184145450592,3
GPR161,1.4811391234397888,3
STRN3,1.4679092168807983,3
DDR2,1.4571672081947327,3
CEP135,1.449857622385025,3
SELENOI,1.4492512345314026,3
PPP1R3E,1.4490192234516144,3
KRT16,1.447537511587143,3
TMEM217,1.443247228860855,3
PIKFYVE,1.4399818778038025,3
FBXL3,1.4294206202030182,3
ZNF292,1.4237372279167175,3
EGFLAM,1.4201238751411438,3
ETFDH,1.4192419946193695,3
USP33,1.4153502881526947,3
EZH1,1.4152564406394958,3
AXL,1.4123868644237518,3
DLC1,1.4107455909252167,3
ALDH1A3,1.4040547311306,3
CCNT1,1.401307374238968,3
PRKCI,1.4007800221443176,3
CSPP1,1.4002230763435364,3
INTS4,1.400159627199173,3
OSTM1,1.3976552784442902,3
ANGPTL4,1.397414892911911,3
MID1IP1,1.3951547741889954,3
SMC4,1.3943729102611542,3
TMEM47,1.3921475410461426,3
FZD8,1.3894283473491669,3
PCGF1,1.3829902410507202,3
PI3,1.3826539516448975,3
GAN,1.38103649020195,3
PHLDA3,1.3799326121807098,3
BMP2K,1.3767119348049164,3
MTIF3,1.3688436448574066,3
MITD1,1.367231547832489,3
TPM1,1.365996927022934,3
HSPE1,1.3655131459236145,3
LGALS3BP,1.364152193069458,3
COL18A1,1.3599135279655457,3
SPRED1,1.3569663166999817,3
ANTXR1,1.3495657444000244,3
IKBKB,1.342179775238037,3
RIMKLB,1.3380032777786255,3
PHF10,1.3378830254077911,3
CD3EAP,1.3356881737709045,3
MAP4K5,1.335675299167633,3
PRR3,1.3348532617092133,3
ZBTB20,1.331127017736435,3
FER,1.3303284645080566,3
MYLIP,1.3296340703964233,3
SASH1,1.3258870840072632,3
MXRA7,1.324294626712799,3
ANXA1,1.3235172033309937,3
NES,1.3212276101112366,3
C17orf51,1.3203443884849548,3
DPP8,1.3201714754104614,3
MSANTD3,1.3187755644321442,3
CLDN4,1.3139324486255646,3
C22orf46,1.3119955360889435,3
SF3A1,1.3103555142879486,3
TMEM201,1.308402270078659,3
WRAP73,1.3078552782535553,3
TLL1,1.3036726713180542,3
SMARCC2,1.3036296963691711,3
AC006333.2,1.3034975826740265,3
KRT6B,1.3033603727817535,3
ADM,1.302470177412033,3
SOCS5,1.294886976480484,3
ASXL2,1.287621021270752,3
TMEM38B,1.2864891290664673,3
CTTNBP2NL,1.2863629460334778,3
TOP1MT,1.2845669984817505,2
POLR3GL,1.2810149788856506,3
RP9,1.2760553359985352,3
AEBP2,1.272392064332962,3
LONRF2,1.2712356448173523,3
KATNA1,1.2709714770317078,3
KDM3A,1.2706806361675262,3
YAP1,1.268597960472107,3
KDM5B,1.2673790752887726,3
TRIM8,1.267036646604538,3
PLPP3,1.2651343047618866,3
ACO1,1.2649388015270233,3
PNMA1,1.264041155576706,3
GIMAP8,1.2610062062740326,3
RASAL2,1.2452065348625183,3
FAM180A,1.2448785603046417,3
BRMS1L,1.2424109280109406,3
IRF2BPL,1.2421484887599945,3
NRP2,1.2411948144435883,3
MMP7,1.2405239045619965,3
SFR1,1.235011488199234,3
TCF7,1.2334471344947815,3
PGM3,1.2294142544269562,3
OXR1,1.2184237241744995,3
S1PR3,1.218296468257904,2
SLMAP,1.2162560820579529,3
ARSJ,1.2073524594306946,3
REPS1,1.2034150660037994,3
MT-CO1,1.1753302216529846,2
NFIL3,1.16079181432724,2
C1orf21,1.1531131267547607,2
ATL2,1.1372421979904175,2
FAM193B,1.1095435619354248,2
SLC7A8,1.1035376191139221,2
PEAK1,1.1021395325660706,2
DMKN,1.1008827686309814,2
SLF1,1.0991530120372772,2
FAS,1.0875482559204102,2
CCNL1,1.0509760081768036,2
TTBK2,1.0496325194835663,2
SFXN5,1.0464169681072235,2
NR2F1-AS1,1.0428581833839417,2
LEMD3,1.0418963432312012,2
UCN,1.0361445546150208,2
MICU3,1.035312980413437,2
CNST,1.0339406728744507,2
VAPB,1.0315438210964203,2
GIMAP4,1.0233606100082397,2
CREB5,1.023085117340088,2
CRABP2,1.0172851979732513,2
MT-ND4,1.0140723586082458,2
RASSF8,1.0120497941970825,2
TOM1,1.0113385319709778,2
COL14A1,1.0072516202926636,2
NAP1L5,1.0056614577770233,2
RPGR,1.0055998861789703,2
DNAJB4,1.0049839317798615,2
RAD1,1.0041806399822235,2
ALAS1,1.0020384192466736,2
GRASP,1.000964105129242,2
PPP2R2D,0.9994093477725983,2
HSF2,0.9986824095249176,2
IRS2,0.9958558976650238,2
BGN,0.9955991208553314,2
SRGAP1,0.9955440759658813,2
XPA,0.9921264052391052,2
ARNTL,0.9891456067562103,2
TPST1,0.9853805005550385,2
USP53,0.9831750392913818,2
KRT5,0.9787047505378723,2
CSTF2T,0.9779530167579651,2
AL035071.1,0.9738313555717468,2
NFATC2,0.9719469845294952,2
FAM122A,0.9690196812152863,2
NAAA,0.968619704246521,2
FLVCR1,0.9666009247303009,2
PER3,0.9650360941886902,2
RRM1,0.9615664482116699,2
SWAP70,0.9614004492759705,2
CHRDL1,0.9608081579208374,2
CDR2,0.960225522518158,2
C21orf91,0.9598698616027832,2
CAMK1,0.9592387974262238,2
SNX18,0.9576860666275024,2
FOXO3,0.9575602412223816,2
SETBP1,0.9538455903530121,2
CD24,0.9515133500099182,2
TRIM38,0.946736603975296,2
AKAP12,0.9434403479099274,2
CYBRD1,0.9429778456687927,2
MCM4,0.9422126710414886,2
WHAMM,0.9412413239479065,2
PPP1R12C,0.9408165514469147,2
AC005921.2,0.9403361082077026,2
ZNF584,0.9397891461849213,2
SDC2,0.9395857453346252,2
HES1,0.9359131753444672,2
ZNF703,0.9335167407989502,2
NAF1,0.9333185851573944,2
SPRY2,0.9326488971710205,2
AC012360.3,0.9324243664741516,2
INPP4A,0.9322606325149536,2
ATP6V1H,0.931765228509903,2
COL4A2,0.9314205646514893,2
ZNF286A,0.9303068220615387,2
CXorf56,0.9294416606426239,2
KIAA0930,0.9274185299873352,2
FKBP14,0.9255550503730774,2
HECA,0.9249163269996643,2
ENPEP,0.9248206913471222,2
CLU,0.9223227202892303,2
ZBTB11,0.9217075705528259,2
TNS1,0.9216393232345581,2
WDR47,0.9215987622737885,2
ZMYM2,0.9201682209968567,2
PGD,0.9200362861156464,2
TFPI2,0.9167808592319489,2
PTPRM,0.9154098331928253,2
FSTL1,0.9152432084083557,2
GNAI1,0.9141282439231873,2
EPCAM,0.9136785864830017,2
BCL9,0.9136660099029541,2
NR4A1,0.9131078720092773,2
FOXF1,0.9123955965042114,2
PHLDB1,0.9100051820278168,2
NSUN6,0.9067942202091217,2
EFNB1,0.9065671563148499,2
XPR1,0.9049813747406006,2
USF3,0.9040785729885101,2
DNM3OS,0.9038234651088715,2
KIFAP3,0.9033056497573853,2
SH3RF1,0.9024090766906738,2
NR1D2,0.9022495746612549,2
PLEKHF1,0.9012234807014465,2
KRT8,0.90055251121521,2
JADE1,0.8999249935150146,2
SIRT1,0.8991828262805939,2
CLDN11,0.898177295923233,2
ELF3,0.895592987537384,2
HOMER1,0.8939350247383118,2
TMOD1,0.8936838507652283,2
TP53BP1,0.8927843868732452,2
MT1M,0.8922309279441833,2
DCAF16,0.8915155529975891,2
ICAM1,0.8901485800743103,2
FBLN1,0.889421820640564,2
ZNF316,0.8870505094528198,2
TIMP3,0.8857313990592957,2
LPAR1,0.8841337263584137,2
PANX1,0.8839620351791382,2
ATXN1,0.8823155462741852,2
RNF146,0.882283478975296,2
PLOD2,0.8820465803146362,2
RASL11A,0.8818745017051697,2
HOXD8,0.8816473186016083,2
ZNF407,0.879400908946991,2
AGTR1,0.8772318363189697,2
CENPC,0.8764805495738983,2
AF117829.1,0.8742190301418304,2
RUNX1,0.8741360902786255,2
PRSS22,0.8729471862316132,2
MIR222HG,0.8718316853046417,2
ZNF503,0.8704404234886169,2
OTUD3,0.8692444860935211,2
DBF4,0.8691650927066803,2
CFAP36,0.8679623901844025,2
GPR89A,0.8673802316188812,2
MINDY2,0.867339164018631,2
PRRT3,0.8672931790351868,2
CXCL2,0.8656654953956604,2
CDH11,0.8654926419258118,2
RNF219,0.8646447658538818,2
PGM2L1,0.8634411692619324,2
B4GALT4,0.8609814643859863,2
LIMS1,0.8606227934360504,2
FH,0.859154224395752,2
HSPG2,0.8590019345283508,2
COL6A1,0.8585659563541412,2
EED,0.8585105240345001,2
STC2,0.8580731749534607,2
EIF5A2,0.8580086827278137,2
COL4A1,0.8575968146324158,2
TPP1,0.8566971719264984,2
SEPHS2,0.8530121147632599,2
PHF2,0.8525213897228241,2
EPS15L1,0.8520760834217072,2
CPEB2,0.8517752587795258,2
PRRX2,0.8516424298286438,2
PJA2,0.8508230149745941,2
NEPRO,0.8504613041877747,2
RNF138,0.8483986556529999,2
GLIS2,0.8483590483665466,2
PHF21A,0.8483291268348694,2
SNAP47,0.8472225964069366,2
SERPINE1,0.8468276262283325,2
PALLD,0.8460917174816132,2
MEPCE,0.8448377251625061,2
AC008124.1,0.8447646200656891,2
ESAM,0.8445023000240326,2
SPG11,0.8432247638702393,2
GTF2IRD2,0.8417363464832306,2
GPATCH11,0.8413439989089966,2
CRLF3,0.8412663340568542,2
MFAP1,0.8410419821739197,2
FAM13B,0.8410208523273468,2
TAC1,0.8405269086360931,2
RBMS3,0.8393230736255646,2
BMP2,0.837779700756073,2
SNX25,0.836813747882843,2
TGFB1I1,0.8363111913204193,2
BRD8,0.8360803723335266,2
THG1L,0.835752546787262,2
PCAT19,0.835692822933197,2
KLHL20,0.8356906175613403,2
CHST12,0.8356371521949768,2
PHTF2,0.8343689441680908,2
APEX1,0.8340106308460236,2
HLA-DRB1,0.8331094980239868,2
RHOU,0.8315854966640472,2
MKL1,0.8285170793533325,2
THAP9-AS1,0.8269276320934296,2
FST,0.8268626034259796,2
LACTB,0.8245380818843842,2
NEK1,0.8226159811019897,2
S100PBP,0.8223492503166199,2
AKAP8,0.819705456495285,2
ABHD17B,0.8192533850669861,2
RIPK1,0.8191942572593689,2
