gene_a,gene_b,weight
MKLN1,BTBD7,0.5304010510444641
LAMA4,RAI14,0.5303941965103149
ELF3,WFDC2,0.5302232503890991
AQR,STK40,0.530180811882019
CHD8,ZSWIM8,0.5301263928413391
EXOG,POC5,0.5297598838806152
TOR1AIP1,PPIL4,0.529388427734375
RPAP2,USP42,0.5293232798576355
NNMT,BGN,0.5290689468383789
BSDC1,TLK1,0.5289823412895203
TULP4,PAXBP1,0.5288775563240051
SAA1,KRT5,0.528124988079071
HIVEP3,INTS9,0.5278923511505127
CAMTA2,DDI2,0.5277825593948364
SLC39A10,BAZ2B,0.5277302861213684
TBC1D17,DDX23,0.5274659991264343
OTUD4,FTX,0.527292013168335
CCDC174,LTV1,0.5269718170166016
EFNA1,TM4SF1,0.5269637107849121
MAPK9,WDR47,0.5265049934387207
KRI1,ZNF567,0.526081919670105
TRIM41,PWWP2A,0.5254020690917969
NIPBL,ZNF277,0.5253978371620178
ITGB3BP,MRPL49,0.5251879692077637
HELZ,BTBD7,0.525154709815979
SERPINB5,KRT5,0.5250018239021301
MBD5,CYP20A1,0.5241880416870117
MTREX,ZNF800,0.5241109132766724
ETFRF1,R3HDM2,0.5240563750267029
TRMT13,BTN2A1,0.523681640625
CCDC174,ZC3H8,0.5235020518302917
ARRDC1-AS1,AC060780.1,0.5225691795349121
HELZ,ZSWIM8,0.5223678350448608
MXRA5,CDH11,0.5222057104110718
KRT5,KRT17,0.5220549702644348
GPR183,CD37,0.5207511186599731
CPSF2,NHLRC3,0.5204077363014221
NUDT19,SIN3A,0.5202555656433105
EFEMP2,MRC2,0.5200040936470032
NIPBL,CDK11A,0.5197658538818359
CYP20A1,METTL15,0.5196535587310791
KIDINS220,PLEKHM2,0.519652247428894
ETFRF1,DDX23,0.5189396739006042
FSTL1,IGFBP7,0.518254816532135
NUP98,TRAFD1,0.5182203650474548
BNIP1,ZNRF2,0.5177729725837708
RPRD2,ZNF277,0.5176543593406677
KRT86,BCL11B,0.5175912380218506
LYRM7,KAT6B,0.5173317790031433
MKI67,HMMR,0.517200767993927
TMED8,CCNK,0.5171447396278381
ZNF335,HDAC10,0.5168294310569763
KRT14,S100A2,0.5167527198791504
CD84,CCR1,0.51613450050354
CHD8,RASA2,0.5160019397735596
DNAJB14,TENT2,0.5157572031021118
