condition,gene,weighted_degree,degree
Normal_BRCA1_-_pre-neoplastic,KLHL28,1.7607406675815582,4
Normal_BRCA1_-_pre-neoplastic,MT-CO3,1.7602728605270386,3
Normal_BRCA1_-_pre-neoplastic,NUDT3,1.7577956914901731,4
Normal_BRCA1_-_pre-neoplastic,Z97200.1,1.755785048007965,3
Normal_BRCA1_-_pre-neoplastic,TP53BP2,1.753472000360489,4
Normal_BRCA1_-_pre-neoplastic,PHLPP2,1.753191918134689,4
Normal_BRCA1_-_pre-neoplastic,CYB5D2,1.751161515712738,4
Normal_BRCA1_-_pre-neoplastic,CHKA,1.7508778274059296,4
Normal_BRCA1_-_pre-neoplastic,AC068491.3,1.7501064240932465,4
Normal_BRCA1_-_pre-neoplastic,ZNF559,1.7480822801589966,4
Normal_BRCA1_-_pre-neoplastic,PRSS8,1.7403684854507446,4
Normal_BRCA1_-_pre-neoplastic,SLC9A1,1.737430214881897,4
Normal_BRCA1_-_pre-neoplastic,ITSN1,1.7341405749320984,4
Normal_BRCA1_-_pre-neoplastic,ZNF91,1.7313005328178406,4
Normal_BRCA1_-_pre-neoplastic,AL138724.1,1.7306478321552277,4
Normal_BRCA1_-_pre-neoplastic,EGR3,1.7287245392799375,4
Normal_BRCA1_-_pre-neoplastic,CDK5RAP1,1.726490706205368,3
Normal_BRCA1_-_pre-neoplastic,KLHL21,1.7248769998550415,4
Normal_BRCA1_-_pre-neoplastic,CKS2,1.711750715970993,4
Normal_BRCA1_-_pre-neoplastic,TMEM64,1.7102976739406586,4
Normal_BRCA1_-_pre-neoplastic,INTS3,1.707390993833542,4
Normal_BRCA1_-_pre-neoplastic,ATP6V0A1,1.7020706236362455,4
Normal_BRCA1_-_pre-neoplastic,ING2,1.6980176866054535,4
Normal_BRCA1_-_pre-neoplastic,ANGPTL2,1.697008639574051,4
Normal_BRCA1_-_pre-neoplastic,RNF19B,1.690589278936386,4
Normal_BRCA1_-_pre-neoplastic,KLF11,1.6868303716182709,4
Normal_BRCA1_-_pre-neoplastic,SAMD4A,1.6848028302192688,4
Normal_BRCA1_-_pre-neoplastic,SFN,1.6790817379951477,4
Normal_BRCA1_-_pre-neoplastic,TSC2,1.667421817779541,4
Normal_BRCA1_-_pre-neoplastic,HTRA3,1.659872144460678,4
Normal_BRCA1_-_pre-neoplastic,ABCD4,1.654298573732376,4
Normal_BRCA1_-_pre-neoplastic,OGN,1.6537964046001434,3
Normal_BRCA1_-_pre-neoplastic,WASF1,1.6313275396823883,4
Normal_BRCA1_-_pre-neoplastic,MMD,1.5906875133514404,3
Normal_BRCA1_-_pre-neoplastic,ZNF324,1.571380227804184,3
Normal_BRCA1_-_pre-neoplastic,ZFHX3,1.5698880851268768,3
Normal_BRCA1_-_pre-neoplastic,ITGA3,1.546770304441452,3
Normal_BRCA1_-_pre-neoplastic,RND3,1.535912573337555,3
Normal_BRCA1_-_pre-neoplastic,HOOK2,1.5248987078666687,3
Normal_BRCA1_-_pre-neoplastic,MAP7,1.5235594511032104,3
Normal_BRCA1_-_pre-neoplastic,WDR55,1.5161222219467163,3
Normal_BRCA1_-_pre-neoplastic,KRT19,1.5000706315040588,3
Normal_BRCA1_-_pre-neoplastic,PRPF39,1.4926553666591644,3
Normal_BRCA1_-_pre-neoplastic,EFCAB2,1.486054241657257,3
Normal_BRCA1_-_pre-neoplastic,AMPD2,1.4846539199352264,3
Normal_BRCA1_-_pre-neoplastic,UTP4,1.4836394488811493,3
Normal_BRCA1_-_pre-neoplastic,RCN3,1.4822184145450592,3
Normal_BRCA1_-_pre-neoplastic,GPR161,1.4811391234397888,3
Normal_BRCA1_-_pre-neoplastic,STRN3,1.4679092168807983,3
Normal_BRCA1_-_pre-neoplastic,DDR2,1.4571672081947329,3
Normal_BRCA1_-_pre-neoplastic,CEP135,1.449857622385025,3
Normal_BRCA1_-_pre-neoplastic,SELENOI,1.4492512345314026,3
Normal_BRCA1_-_pre-neoplastic,PPP1R3E,1.4490192234516144,3
Normal_BRCA1_-_pre-neoplastic,KRT16,1.447537511587143,3
Normal_BRCA1_-_pre-neoplastic,TMEM217,1.443247228860855,3
Normal_BRCA1_-_pre-neoplastic,PIKFYVE,1.4399818778038025,3
Normal_BRCA1_-_pre-neoplastic,FBXL3,1.4294206202030182,3
Normal_BRCA1_-_pre-neoplastic,ZNF292,1.4237372279167175,3
Normal_BRCA1_-_pre-neoplastic,EGFLAM,1.4201238751411438,3
Normal_BRCA1_-_pre-neoplastic,ETFDH,1.4192419946193695,3
Normal_BRCA1_-_pre-neoplastic,USP33,1.4153502881526947,3
Normal_BRCA1_-_pre-neoplastic,EZH1,1.4152564406394958,3
Normal_BRCA1_-_pre-neoplastic,AXL,1.4123868644237518,3
Normal_BRCA1_-_pre-neoplastic,DLC1,1.410745590925217,3
Normal_BRCA1_-_pre-neoplastic,ALDH1A3,1.4040547311306,3
Normal_BRCA1_-_pre-neoplastic,CCNT1,1.401307374238968,3
Normal_BRCA1_-_pre-neoplastic,PRKCI,1.4007800221443176,3
Normal_BRCA1_-_pre-neoplastic,CSPP1,1.4002230763435364,3
Normal_BRCA1_-_pre-neoplastic,INTS4,1.400159627199173,3
Normal_BRCA1_-_pre-neoplastic,OSTM1,1.3976552784442902,3
Normal_BRCA1_-_pre-neoplastic,ANGPTL4,1.397414892911911,3
Normal_BRCA1_-_pre-neoplastic,MID1IP1,1.3951547741889954,3
Normal_BRCA1_-_pre-neoplastic,SMC4,1.3943729102611542,3
Normal_BRCA1_-_pre-neoplastic,TMEM47,1.3921475410461426,3
Normal_BRCA1_-_pre-neoplastic,FZD8,1.3894283473491669,3
Normal_BRCA1_-_pre-neoplastic,PCGF1,1.3829902410507202,3
Normal_BRCA1_-_pre-neoplastic,PI3,1.3826539516448977,3
Normal_BRCA1_-_pre-neoplastic,GAN,1.38103649020195,3
Normal_BRCA1_-_pre-neoplastic,PHLDA3,1.3799326121807098,3
Normal_BRCA1_-_pre-neoplastic,BMP2K,1.3767119348049164,3
Normal_BRCA1_-_pre-neoplastic,MTIF3,1.3688436448574066,3
Normal_BRCA1_-_pre-neoplastic,MITD1,1.367231547832489,3
Normal_BRCA1_-_pre-neoplastic,TPM1,1.365996927022934,3
Normal_BRCA1_-_pre-neoplastic,HSPE1,1.3655131459236145,3
Normal_BRCA1_-_pre-neoplastic,LGALS3BP,1.364152193069458,3
Normal_BRCA1_-_pre-neoplastic,COL18A1,1.3599135279655457,3
Normal_BRCA1_-_pre-neoplastic,SPRED1,1.3569663166999817,3
Normal_BRCA1_-_pre-neoplastic,ANTXR1,1.3495657444000244,3
Normal_BRCA1_-_pre-neoplastic,IKBKB,1.342179775238037,3
Normal_BRCA1_-_pre-neoplastic,RIMKLB,1.3380032777786257,3
Normal_BRCA1_-_pre-neoplastic,PHF10,1.3378830254077911,3
Normal_BRCA1_-_pre-neoplastic,CD3EAP,1.3356881737709043,3
Normal_BRCA1_-_pre-neoplastic,MAP4K5,1.335675299167633,3
Normal_BRCA1_-_pre-neoplastic,PRR3,1.3348532617092133,3
Normal_BRCA1_-_pre-neoplastic,ZBTB20,1.331127017736435,3
Normal_BRCA1_-_pre-neoplastic,FER,1.3303284645080566,3
Normal_BRCA1_-_pre-neoplastic,MYLIP,1.3296340703964231,3
Normal_BRCA1_-_pre-neoplastic,SASH1,1.3258870840072632,3
Normal_BRCA1_-_pre-neoplastic,MXRA7,1.324294626712799,3
Normal_BRCA1_-_pre-neoplastic,ANXA1,1.3235172033309937,3
Normal_BRCA1_-_pre-neoplastic,NES,1.3212276101112366,3
Normal_BRCA1_-_pre-neoplastic,C17orf51,1.3203443884849548,3
Normal_BRCA1_-_pre-neoplastic,DPP8,1.3201714754104614,3
Normal_BRCA1_-_pre-neoplastic,MSANTD3,1.3187755644321442,3
Normal_BRCA1_-_pre-neoplastic,CLDN4,1.3139324486255646,3
Normal_BRCA1_-_pre-neoplastic,C22orf46,1.3119955360889437,3
Normal_BRCA1_-_pre-neoplastic,SF3A1,1.3103555142879486,3
Normal_BRCA1_-_pre-neoplastic,TMEM201,1.308402270078659,3
Normal_BRCA1_-_pre-neoplastic,WRAP73,1.3078552782535553,3
Normal_BRCA1_-_pre-neoplastic,TLL1,1.3036726713180542,3
Normal_BRCA1_-_pre-neoplastic,SMARCC2,1.3036296963691711,3
Normal_BRCA1_-_pre-neoplastic,AC006333.2,1.3034975826740265,3
Normal_BRCA1_-_pre-neoplastic,KRT6B,1.3033603727817535,3
Normal_BRCA1_-_pre-neoplastic,ADM,1.302470177412033,3
Normal_BRCA1_-_pre-neoplastic,SOCS5,1.294886976480484,3
Normal_BRCA1_-_pre-neoplastic,ASXL2,1.287621021270752,3
Normal_BRCA1_-_pre-neoplastic,TMEM38B,1.2864891290664673,3
Normal_BRCA1_-_pre-neoplastic,CTTNBP2NL,1.2863629460334778,3
Normal_BRCA1_-_pre-neoplastic,TOP1MT,1.2845669984817505,2
Normal_BRCA1_-_pre-neoplastic,POLR3GL,1.2810149788856506,3
Normal_BRCA1_-_pre-neoplastic,RP9,1.2760553359985352,3
Normal_BRCA1_-_pre-neoplastic,AEBP2,1.272392064332962,3
Normal_BRCA1_-_pre-neoplastic,LONRF2,1.2712356448173523,3
Normal_BRCA1_-_pre-neoplastic,KATNA1,1.2709714770317078,3
Normal_BRCA1_-_pre-neoplastic,KDM3A,1.2706806361675262,3
Normal_BRCA1_-_pre-neoplastic,YAP1,1.268597960472107,3
Normal_BRCA1_-_pre-neoplastic,KDM5B,1.2673790752887726,3
Normal_BRCA1_-_pre-neoplastic,TRIM8,1.267036646604538,3
Normal_BRCA1_-_pre-neoplastic,PLPP3,1.2651343047618866,3
Normal_BRCA1_-_pre-neoplastic,ACO1,1.264938801527023,3
Normal_BRCA1_-_pre-neoplastic,PNMA1,1.264041155576706,3
Normal_BRCA1_-_pre-neoplastic,GIMAP8,1.2610062062740326,3
Normal_BRCA1_-_pre-neoplastic,RASAL2,1.2452065348625183,3
Normal_BRCA1_-_pre-neoplastic,FAM180A,1.2448785603046415,3
Normal_BRCA1_-_pre-neoplastic,BRMS1L,1.2424109280109406,3
Normal_BRCA1_-_pre-neoplastic,IRF2BPL,1.2421484887599945,3
Normal_BRCA1_-_pre-neoplastic,NRP2,1.2411948144435885,3
Normal_BRCA1_-_pre-neoplastic,MMP7,1.2405239045619965,3
Normal_BRCA1_-_pre-neoplastic,SFR1,1.235011488199234,3
Normal_BRCA1_-_pre-neoplastic,TCF7,1.2334471344947815,3
Normal_BRCA1_-_pre-neoplastic,PGM3,1.2294142544269562,3
Normal_BRCA1_-_pre-neoplastic,OXR1,1.2184237241744995,3
Normal_BRCA1_-_pre-neoplastic,S1PR3,1.218296468257904,2
Normal_BRCA1_-_pre-neoplastic,SLMAP,1.2162560820579529,3
Normal_BRCA1_-_pre-neoplastic,ARSJ,1.2073524594306946,3
Normal_BRCA1_-_pre-neoplastic,REPS1,1.2034150660037994,3
Normal_BRCA1_-_pre-neoplastic,MT-CO1,1.1753302216529846,2
Normal_BRCA1_-_pre-neoplastic,NFIL3,1.16079181432724,2
Normal_BRCA1_-_pre-neoplastic,C1orf21,1.1531131267547607,2
Normal_BRCA1_-_pre-neoplastic,ATL2,1.1372421979904177,2
Normal_BRCA1_-_pre-neoplastic,FAM193B,1.1095435619354248,2
Normal_BRCA1_-_pre-neoplastic,SLC7A8,1.103537619113922,2
Normal_BRCA1_-_pre-neoplastic,PEAK1,1.1021395325660706,2
Normal_BRCA1_-_pre-neoplastic,DMKN,1.1008827686309814,2
Normal_BRCA1_-_pre-neoplastic,SLF1,1.0991530120372772,2
Normal_BRCA1_-_pre-neoplastic,FAS,1.0875482559204102,2
Normal_BRCA1_-_pre-neoplastic,CCNL1,1.0509760081768036,2
Normal_BRCA1_-_pre-neoplastic,TTBK2,1.0496325194835665,2
Normal_BRCA1_-_pre-neoplastic,SFXN5,1.0464169681072235,2
Normal_BRCA1_-_pre-neoplastic,NR2F1-AS1,1.0428581833839417,2
Normal_BRCA1_-_pre-neoplastic,LEMD3,1.0418963432312012,2
Normal_BRCA1_-_pre-neoplastic,UCN,1.0361445546150208,2
Normal_BRCA1_-_pre-neoplastic,MICU3,1.035312980413437,2
Normal_BRCA1_-_pre-neoplastic,CNST,1.033940672874451,2
Normal_BRCA1_-_pre-neoplastic,VAPB,1.0315438210964205,2
Normal_BRCA1_-_pre-neoplastic,GIMAP4,1.0233606100082395,2
Normal_BRCA1_-_pre-neoplastic,CREB5,1.023085117340088,2
Normal_BRCA1_-_pre-neoplastic,CRABP2,1.0172851979732511,2
Normal_BRCA1_-_pre-neoplastic,MT-ND4,1.0140723586082458,2
Normal_BRCA1_-_pre-neoplastic,RASSF8,1.0120497941970823,2
Normal_BRCA1_-_pre-neoplastic,TOM1,1.0113385319709778,2
Normal_BRCA1_-_pre-neoplastic,COL14A1,1.0072516202926636,2
Normal_BRCA1_-_pre-neoplastic,NAP1L5,1.005661457777023,2
Normal_BRCA1_-_pre-neoplastic,RPGR,1.0055998861789703,2
Normal_BRCA1_-_pre-neoplastic,DNAJB4,1.0049839317798617,2
Normal_BRCA1_-_pre-neoplastic,RAD1,1.0041806399822235,2
Normal_BRCA1_-_pre-neoplastic,ALAS1,1.0020384192466736,2
Normal_BRCA1_-_pre-neoplastic,GRASP,1.000964105129242,2
Normal_BRCA1_-_pre-neoplastic,PPP2R2D,0.9994093477725984,2
Normal_BRCA1_-_pre-neoplastic,HSF2,0.9986824095249176,2
Normal_BRCA1_-_pre-neoplastic,IRS2,0.9958558976650238,2
Normal_BRCA1_-_pre-neoplastic,BGN,0.9955991208553314,2
Normal_BRCA1_-_pre-neoplastic,SRGAP1,0.9955440759658812,2
Normal_BRCA1_-_pre-neoplastic,XPA,0.9921264052391052,2
Normal_BRCA1_-_pre-neoplastic,ARNTL,0.9891456067562104,2
Normal_BRCA1_-_pre-neoplastic,TPST1,0.9853805005550385,2
Normal_BRCA1_-_pre-neoplastic,USP53,0.9831750392913818,2
Normal_BRCA1_-_pre-neoplastic,KRT5,0.9787047505378724,2
Normal_BRCA1_-_pre-neoplastic,CSTF2T,0.9779530167579652,2
Normal_BRCA1_-_pre-neoplastic,AL035071.1,0.9738313555717468,2
Normal_BRCA1_-_pre-neoplastic,NFATC2,0.9719469845294952,2
Normal_BRCA1_-_pre-neoplastic,FAM122A,0.9690196812152864,2
Normal_BRCA1_-_pre-neoplastic,NAAA,0.968619704246521,2
Normal_BRCA1_-_pre-neoplastic,FLVCR1,0.9666009247303008,2
Normal_BRCA1_-_pre-neoplastic,PER3,0.9650360941886902,2
Normal_BRCA1_-_pre-neoplastic,RRM1,0.96156644821167,2
Normal_BRCA1_-_pre-neoplastic,SWAP70,0.9614004492759703,2
Normal_BRCA1_-_pre-neoplastic,CHRDL1,0.9608081579208374,2
Normal_BRCA1_-_pre-neoplastic,CDR2,0.960225522518158,2
Normal_BRCA1_-_pre-neoplastic,C21orf91,0.9598698616027832,2
Normal_BRCA1_-_pre-neoplastic,CAMK1,0.9592387974262238,2
Normal_BRCA1_-_pre-neoplastic,SNX18,0.9576860666275024,2
Normal_BRCA1_-_pre-neoplastic,FOXO3,0.9575602412223816,2
Normal_BRCA1_-_pre-neoplastic,SETBP1,0.953845590353012,2
Normal_BRCA1_-_pre-neoplastic,CD24,0.9515133500099182,2
Normal_BRCA1_-_pre-neoplastic,TRIM38,0.946736603975296,2
Normal_BRCA1_-_pre-neoplastic,AKAP12,0.9434403479099274,2
Normal_BRCA1_-_pre-neoplastic,CYBRD1,0.9429778456687928,2
Normal_BRCA1_-_pre-neoplastic,MCM4,0.9422126710414886,2
Normal_BRCA1_-_pre-neoplastic,WHAMM,0.9412413239479064,2
Normal_BRCA1_-_pre-neoplastic,PPP1R12C,0.9408165514469148,2
Normal_BRCA1_-_pre-neoplastic,AC005921.2,0.9403361082077026,2
Normal_BRCA1_-_pre-neoplastic,ZNF584,0.9397891461849212,2
Normal_BRCA1_-_pre-neoplastic,SDC2,0.9395857453346252,2
Normal_BRCA1_-_pre-neoplastic,HES1,0.9359131753444672,2
Normal_BRCA1_-_pre-neoplastic,ZNF703,0.9335167407989502,2
Normal_BRCA1_-_pre-neoplastic,NAF1,0.9333185851573944,2
Normal_BRCA1_-_pre-neoplastic,SPRY2,0.9326488971710204,2
Normal_BRCA1_-_pre-neoplastic,AC012360.3,0.9324243664741516,2
Normal_BRCA1_-_pre-neoplastic,INPP4A,0.9322606325149536,2
Normal_BRCA1_-_pre-neoplastic,ATP6V1H,0.931765228509903,2
Normal_BRCA1_-_pre-neoplastic,COL4A2,0.9314205646514891,2
Normal_BRCA1_-_pre-neoplastic,ZNF286A,0.9303068220615388,2
Normal_BRCA1_-_pre-neoplastic,CXorf56,0.929441660642624,2
Normal_BRCA1_-_pre-neoplastic,KIAA0930,0.9274185299873352,2
Normal_BRCA1_-_pre-neoplastic,FKBP14,0.9255550503730774,2
Normal_BRCA1_-_pre-neoplastic,HECA,0.9249163269996644,2
Normal_BRCA1_-_pre-neoplastic,ENPEP,0.9248206913471222,2
Normal_BRCA1_-_pre-neoplastic,CLU,0.9223227202892303,2
Normal_BRCA1_-_pre-neoplastic,ZBTB11,0.921707570552826,2
Normal_BRCA1_-_pre-neoplastic,TNS1,0.921639323234558,2
Normal_BRCA1_-_pre-neoplastic,WDR47,0.9215987622737885,2
Normal_BRCA1_-_pre-neoplastic,ZMYM2,0.9201682209968568,2
Normal_BRCA1_-_pre-neoplastic,PGD,0.9200362861156464,2
Normal_BRCA1_-_pre-neoplastic,TFPI2,0.9167808592319489,2
Normal_BRCA1_-_pre-neoplastic,PTPRM,0.9154098331928252,2
Normal_BRCA1_-_pre-neoplastic,FSTL1,0.9152432084083556,2
Normal_BRCA1_-_pre-neoplastic,GNAI1,0.9141282439231871,2
Normal_BRCA1_-_pre-neoplastic,EPCAM,0.9136785864830016,2
Normal_BRCA1_-_pre-neoplastic,BCL9,0.913666009902954,2
Normal_BRCA1_-_pre-neoplastic,NR4A1,0.9131078720092772,2
Normal_BRCA1_-_pre-neoplastic,FOXF1,0.9123955965042114,2
Normal_BRCA1_-_pre-neoplastic,PHLDB1,0.9100051820278168,2
Normal_BRCA1_-_pre-neoplastic,NSUN6,0.9067942202091216,2
Normal_BRCA1_-_pre-neoplastic,EFNB1,0.90656715631485,2
Normal_BRCA1_-_pre-neoplastic,XPR1,0.9049813747406006,2
Normal_BRCA1_-_pre-neoplastic,USF3,0.90407857298851,2
Normal_BRCA1_-_pre-neoplastic,DNM3OS,0.9038234651088716,2
Normal_BRCA1_-_pre-neoplastic,KIFAP3,0.9033056497573853,2
Normal_BRCA1_-_pre-neoplastic,SH3RF1,0.9024090766906738,2
Normal_BRCA1_-_pre-neoplastic,NR1D2,0.9022495746612548,2
Normal_BRCA1_-_pre-neoplastic,PLEKHF1,0.9012234807014464,2
Normal_BRCA1_-_pre-neoplastic,KRT8,0.90055251121521,2
Normal_BRCA1_-_pre-neoplastic,JADE1,0.8999249935150146,2
Normal_BRCA1_-_pre-neoplastic,SIRT1,0.8991828262805939,2
Normal_BRCA1_-_pre-neoplastic,CLDN11,0.898177295923233,2
Normal_BRCA1_-_pre-neoplastic,ELF3,0.895592987537384,2
Normal_BRCA1_-_pre-neoplastic,HOMER1,0.8939350247383118,2
Normal_BRCA1_-_pre-neoplastic,TMOD1,0.8936838507652283,2
Normal_BRCA1_-_pre-neoplastic,TP53BP1,0.8927843868732452,2
Normal_BRCA1_-_pre-neoplastic,MT1M,0.8922309279441833,2
Normal_BRCA1_-_pre-neoplastic,DCAF16,0.8915155529975891,2
Normal_BRCA1_-_pre-neoplastic,ICAM1,0.8901485800743103,2
Normal_BRCA1_-_pre-neoplastic,FBLN1,0.889421820640564,2
Normal_BRCA1_-_pre-neoplastic,ZNF316,0.8870505094528198,2
Normal_BRCA1_-_pre-neoplastic,TIMP3,0.8857313990592957,2
Normal_BRCA1_-_pre-neoplastic,LPAR1,0.8841337263584137,2
Normal_BRCA1_-_pre-neoplastic,PANX1,0.8839620351791382,2
Normal_BRCA1_-_pre-neoplastic,ATXN1,0.8823155462741852,2
Normal_BRCA1_-_pre-neoplastic,RNF146,0.882283478975296,2
Normal_BRCA1_-_pre-neoplastic,PLOD2,0.8820465803146362,2
Normal_BRCA1_-_pre-neoplastic,RASL11A,0.8818745017051697,2
Normal_BRCA1_-_pre-neoplastic,HOXD8,0.8816473186016083,2
Normal_BRCA1_-_pre-neoplastic,ZNF407,0.879400908946991,2
Normal_BRCA1_-_pre-neoplastic,AGTR1,0.8772318363189697,2
Normal_BRCA1_-_pre-neoplastic,CENPC,0.8764805495738983,2
Normal_BRCA1_-_pre-neoplastic,AF117829.1,0.8742190301418304,2
Normal_BRCA1_-_pre-neoplastic,RUNX1,0.8741360902786255,2
Normal_BRCA1_-_pre-neoplastic,PRSS22,0.8729471862316132,2
Normal_BRCA1_-_pre-neoplastic,MIR222HG,0.8718316853046417,2
Normal_BRCA1_-_pre-neoplastic,ZNF503,0.8704404234886169,2
Normal_BRCA1_-_pre-neoplastic,OTUD3,0.8692444860935211,2
Normal_BRCA1_-_pre-neoplastic,DBF4,0.8691650927066803,2
Normal_BRCA1_-_pre-neoplastic,CFAP36,0.8679623901844025,2
Normal_BRCA1_-_pre-neoplastic,GPR89A,0.8673802316188812,2
Normal_BRCA1_-_pre-neoplastic,MINDY2,0.867339164018631,2
Normal_BRCA1_-_pre-neoplastic,PRRT3,0.8672931790351868,2
Normal_BRCA1_-_pre-neoplastic,CXCL2,0.8656654953956604,2
Normal_BRCA1_-_pre-neoplastic,CDH11,0.8654926419258118,2
Normal_BRCA1_-_pre-neoplastic,RNF219,0.8646447658538818,2
Normal_BRCA1_-_pre-neoplastic,PGM2L1,0.8634411692619324,2
Normal_BRCA1_-_pre-neoplastic,B4GALT4,0.8609814643859863,2
Normal_BRCA1_-_pre-neoplastic,LIMS1,0.8606227934360504,2
Normal_BRCA1_-_pre-neoplastic,FH,0.859154224395752,2
Normal_BRCA1_-_pre-neoplastic,HSPG2,0.8590019345283508,2
Normal_BRCA1_-_pre-neoplastic,COL6A1,0.8585659563541412,2
Normal_BRCA1_-_pre-neoplastic,EED,0.8585105240345001,2
Normal_BRCA1_-_pre-neoplastic,STC2,0.8580731749534607,2
Normal_BRCA1_-_pre-neoplastic,EIF5A2,0.8580086827278137,2
Normal_BRCA1_-_pre-neoplastic,COL4A1,0.8575968146324158,2
Normal_BRCA1_-_pre-neoplastic,TPP1,0.8566971719264984,2
Normal_BRCA1_-_pre-neoplastic,SEPHS2,0.8530121147632599,2
Normal_BRCA1_-_pre-neoplastic,PHF2,0.8525213897228241,2
Normal_BRCA1_-_pre-neoplastic,EPS15L1,0.8520760834217072,2
Normal_BRCA1_-_pre-neoplastic,CPEB2,0.8517752587795258,2
Normal_BRCA1_-_pre-neoplastic,PRRX2,0.8516424298286438,2
Normal_BRCA1_-_pre-neoplastic,PJA2,0.8508230149745941,2
Normal_BRCA1_-_pre-neoplastic,NEPRO,0.8504613041877747,2
Normal_BRCA1_-_pre-neoplastic,RNF138,0.8483986556529999,2
Normal_BRCA1_-_pre-neoplastic,GLIS2,0.8483590483665466,2
Normal_BRCA1_-_pre-neoplastic,PHF21A,0.8483291268348694,2
Normal_BRCA1_-_pre-neoplastic,SNAP47,0.8472225964069366,2
Normal_BRCA1_-_pre-neoplastic,SERPINE1,0.8468276262283325,2
Normal_BRCA1_-_pre-neoplastic,PALLD,0.8460917174816132,2
Normal_BRCA1_-_pre-neoplastic,MEPCE,0.8448377251625061,2
Normal_BRCA1_-_pre-neoplastic,AC008124.1,0.8447646200656891,2
Normal_BRCA1_-_pre-neoplastic,ESAM,0.8445023000240326,2
Normal_BRCA1_-_pre-neoplastic,SPG11,0.8432247638702393,2
Normal_BRCA1_-_pre-neoplastic,GTF2IRD2,0.8417363464832306,2
Normal_BRCA1_-_pre-neoplastic,GPATCH11,0.8413439989089966,2
Normal_BRCA1_-_pre-neoplastic,CRLF3,0.8412663340568542,2
Normal_BRCA1_-_pre-neoplastic,MFAP1,0.8410419821739197,2
Normal_BRCA1_-_pre-neoplastic,FAM13B,0.8410208523273468,2
Normal_BRCA1_-_pre-neoplastic,TAC1,0.8405269086360931,2
Normal_BRCA1_-_pre-neoplastic,RBMS3,0.8393230736255646,2
Normal_BRCA1_-_pre-neoplastic,BMP2,0.837779700756073,2
Normal_BRCA1_-_pre-neoplastic,SNX25,0.836813747882843,2
Normal_BRCA1_-_pre-neoplastic,TGFB1I1,0.8363111913204193,2
Normal_BRCA1_-_pre-neoplastic,BRD8,0.8360803723335266,2
Normal_BRCA1_-_pre-neoplastic,THG1L,0.835752546787262,2
Normal_BRCA1_-_pre-neoplastic,PCAT19,0.835692822933197,2
Normal_BRCA1_-_pre-neoplastic,KLHL20,0.8356906175613403,2
Normal_BRCA1_-_pre-neoplastic,CHST12,0.8356371521949768,2
Normal_BRCA1_-_pre-neoplastic,PHTF2,0.8343689441680908,2
Normal_BRCA1_-_pre-neoplastic,APEX1,0.8340106308460236,2
Normal_BRCA1_-_pre-neoplastic,HLA-DRB1,0.8331094980239868,2
Normal_BRCA1_-_pre-neoplastic,RHOU,0.8315854966640472,2
Normal_BRCA1_-_pre-neoplastic,MKL1,0.8285170793533325,2
Normal_BRCA1_-_pre-neoplastic,THAP9-AS1,0.8269276320934296,2
Normal_BRCA1_-_pre-neoplastic,FST,0.8268626034259796,2
Normal_BRCA1_-_pre-neoplastic,LACTB,0.8245380818843842,2
Normal_BRCA1_-_pre-neoplastic,NEK1,0.8226159811019897,2
Normal_BRCA1_-_pre-neoplastic,S100PBP,0.8223492503166199,2
Normal_BRCA1_-_pre-neoplastic,AKAP8,0.819705456495285,2
Normal_BRCA1_-_pre-neoplastic,ABHD17B,0.8192533850669861,2
Normal_BRCA1_-_pre-neoplastic,RIPK1,0.8191942572593689,2
Normal_BRCA1_-_pre-neoplastic,ZBTB10,0.8168891072273254,2
Normal_BRCA1_-_pre-neoplastic,NR2F2,0.8138235211372375,2
Normal_BRCA1_-_pre-neoplastic,GNPTAB,0.8120577037334442,2
Normal_BRCA1_-_pre-neoplastic,IFI16,0.8103083968162537,2
Normal_BRCA1_-_pre-neoplastic,ZBTB1,0.8069045543670654,2
Normal_BRCA1_-_pre-neoplastic,PPM1B,0.8064340949058533,2
Normal_BRCA1_-_pre-neoplastic,SMIM4,0.8042156100273132,2
Normal_BRCA1_-_pre-neoplastic,FADS3,0.8037604093551636,2
Normal_BRCA1_-_pre-neoplastic,NUMBL,0.8033662736415863,2
Normal_BRCA1_-_pre-neoplastic,RBM48,0.803104966878891,2
Normal_BRCA1_-_pre-neoplastic,RASSF8-AS1,0.8004396855831146,2
Normal_BRCA1_-_pre-neoplastic,DDX39B,0.7948037683963776,2
Normal_BRCA1_-_pre-neoplastic,NFATC1,0.7936279475688934,2
Normal_BRCA1_-_pre-neoplastic,MEIS3,0.6476426720619202,1
Normal_BRCA1_-_pre-neoplastic,MLLT11,0.6406804323196411,1
Normal_BRCA1_-_pre-neoplastic,GIMAP7,0.6214637756347656,1
Normal_BRCA1_-_pre-neoplastic,ALKBH1,0.602851927280426,1
Normal_BRCA1_-_pre-neoplastic,SLC38A6,0.602851927280426,1
Normal_BRCA1_-_pre-neoplastic,HAS1,0.6008903384208679,1
Normal_BRCA1_-_pre-neoplastic,TMEM184C,0.6005252599716187,1
Normal_BRCA1_-_pre-neoplastic,ZNF383,0.6005252599716187,1
Normal_BRCA1_-_pre-neoplastic,PLIN3,0.5905183553695679,1
Normal_BRCA1_-_pre-neoplastic,CCND2,0.5852396488189697,1
Normal_BRCA1_-_pre-neoplastic,C8orf88,0.5852396488189697,1
Normal_BRCA1_-_pre-neoplastic,PI4K2A,0.5820304751396179,1
