condition,gene_a,gene_b,weight
Triple_negative_tumor,OPA1,HNRNPLL,0.4056898057460785
Triple_negative_tumor,C15orf40,USP42,0.4056614935398102
Triple_negative_tumor,UACA,FKBP9,0.4055196046829223
Triple_negative_tumor,POM121,FBXO34,0.4055026769638061
Triple_negative_tumor,NUP210,DAPP1,0.4054766297340393
Triple_negative_tumor,CLOCK,TRPM7,0.4054758548736572
Triple_negative_tumor,CDKN1B,WDR74,0.4054692983627319
Triple_negative_tumor,PAN3,HIVEP1,0.4054604470729828
Triple_negative_tumor,ELF2,MGRN1,0.4053888916969299
Triple_negative_tumor,KIDINS220,SAMD8,0.4053883850574493
Triple_negative_tumor,TRIM13,KPNA3,0.4052109718322754
Triple_negative_tumor,ZMYM5,DDX23,0.4050409495830536
Triple_negative_tumor,MSH3,SRF,0.4049522876739502
Triple_negative_tumor,SMARCD1,PREPL,0.404891699552536
Triple_negative_tumor,KDM4C,AC004951.1,0.4047642052173614
Triple_negative_tumor,NCOA5,BTBD10,0.4047442674636841
Triple_negative_tumor,PAXBP1,FURIN,0.4047412276268005
Triple_negative_tumor,PGGT1B,DMTF1,0.4047137200832367
Triple_negative_tumor,NUDCD3,KIAA0319L,0.4046208560466766
Triple_negative_tumor,CCNT1,MED17,0.4045557677745819
Triple_negative_tumor,DPP8,BOD1L1,0.4045509696006775
Triple_negative_tumor,SNUPN,CDK6,0.4044820964336395
Triple_negative_tumor,HARS2,ZNF282,0.4044684767723083
Triple_negative_tumor,CTR9,R3HDM2,0.4044066667556762
Triple_negative_tumor,BTBD10,FAM172A,0.4043595194816589
Triple_negative_tumor,LAMC1,CAVIN3,0.4043169021606445
Triple_negative_tumor,CFAP20,ACYP1,0.4043103456497192
Triple_negative_tumor,TLE4,ABTB1,0.4042659699916839
Triple_negative_tumor,THOC1,GAN,0.4041880667209625
Triple_negative_tumor,FBRS,RECQL,0.4041568040847778
Triple_negative_tumor,LCN2,CALML5,0.4041555523872375
Triple_negative_tumor,CEP78,RFWD3,0.4039857089519501
Triple_negative_tumor,SFN,KRT16,0.4037365913391113
Triple_negative_tumor,HEG1,TMEM204,0.4036411643028259
Triple_negative_tumor,PACS1,FAM217B,0.4036383926868438
Triple_negative_tumor,BSDC1,ORC4,0.4036069214344024
Triple_negative_tumor,ADCY7,BLOC1S3,0.4035923182964325
Triple_negative_tumor,CYLD,LRIF1,0.4035570919513702
Triple_negative_tumor,CCNK,RNF4,0.4034835994243622
Triple_negative_tumor,IPO8,NCOA5,0.4034672379493713
Triple_negative_tumor,BGN,FSTL1,0.4034463465213775
Triple_negative_tumor,RECQL,MARF1,0.403399795293808
Triple_negative_tumor,FTX,VPS39,0.403397798538208
Triple_negative_tumor,SAA1,KRT23,0.4033351540565491
Triple_negative_tumor,PPWD1,EML4,0.4032679796218872
Triple_negative_tumor,CYP20A1,CGRRF1,0.4032244682312011
Triple_negative_tumor,CLASP1,ATF7IP,0.4030637741088867
Triple_negative_tumor,RPRD2,ASCC1,0.4030001759529114
Triple_negative_tumor,RPRD2,SPEN,0.4029624760150909
Triple_negative_tumor,LASP1,SYMPK,0.402848869562149
Triple_negative_tumor,ETFRF1,MYO19,0.4025542140007019
Triple_negative_tumor,ATXN2L,CEBPZ,0.4025323688983917
Triple_negative_tumor,DNAJB14,ZBTB1,0.4024816453456878
Triple_negative_tumor,FLYWCH1,TBCK,0.4024116098880768
Triple_negative_tumor,RPAP2,CCDC174,0.4023310542106628
Triple_negative_tumor,TRIM41,BCAS3,0.4021945297718048
Triple_negative_tumor,ARID4A,ARRDC3,0.402122288942337
Triple_negative_tumor,DHRS7B,ATF7IP,0.4019554853439331
Triple_negative_tumor,SNX19,CPLANE1,0.4018484354019165
Triple_negative_tumor,OTULIN,ASCC1,0.401846170425415
Triple_negative_tumor,BDP1,BCLAF1,0.401844173669815
Triple_negative_tumor,KANSL3,TMEM168,0.4017376601696014
Triple_negative_tumor,ZMYM5,CEBPZ,0.4016719758510589
Triple_negative_tumor,TM4SF18,STC1,0.4015755355358124
Triple_negative_tumor,TTL,AL390728.6,0.4015174210071563
Triple_negative_tumor,NIPBL,NAB1,0.4014042019844055
Triple_negative_tumor,BICC1,CXCL14,0.401359885931015
Triple_negative_tumor,MAP1B,ADAMTS1,0.4012064039707184
Triple_negative_tumor,OTUD4,AHR,0.4008073508739471
Triple_negative_tumor,BTBD10,KPNA3,0.4007740914821625
Triple_negative_tumor,KRT14,S100A14,0.4007515907287597
Triple_negative_tumor,CDK12,MEF2D,0.400659829378128
Triple_negative_tumor,DNAJB14,C2orf69,0.4006545841693878
Triple_negative_tumor,FTX,ABCD4,0.4005378484725952
Triple_negative_tumor,DNAJC9,SUPV3L1,0.4005230963230133
Triple_negative_tumor,POM121,RABL2B,0.4004653990268707
Triple_negative_tumor,AHR,GPCPD1,0.4004591405391693
Triple_negative_tumor,LTV1,WDR75,0.4004356563091278
Triple_negative_tumor,UBR3,NCOA5,0.4004191756248474
Triple_negative_tumor,MYO19,SCYL3,0.4002722799777984
Triple_negative_tumor,CHFR,SIGIRR,0.4001788794994354
Triple_negative_tumor,ZNF330,UBR4,0.4001501798629761
Triple_negative_tumor,PAXBP1,CSNK1G2,0.4001214504241943
Triple_negative_tumor,TRIM13,TBC1D17,0.399981677532196
Triple_negative_tumor,RICTOR,HIPK1,0.3999726772308349
Triple_negative_tumor,ANGEL2,SPG11,0.3998833298683166
Triple_negative_tumor,RRM2,CENPF,0.3998464047908783
Triple_negative_tumor,SAA1,TACSTD2,0.3997877836227417
Triple_negative_tumor,PLPP3,CASC15,0.3997673094272613
Triple_negative_tumor,R3HDM2,CLOCK,0.3996782898902893
Triple_negative_tumor,CLDN4,S100A14,0.3996588289737701
Triple_negative_tumor,ARRDC3,STIM2,0.3995890021324157
Triple_negative_tumor,CCDC174,RFX1,0.3993668854236603
Triple_negative_tumor,ZC3H4,RNF44,0.399355411529541
Triple_negative_tumor,CDC42SE1,ZCCHC2,0.3991795182228088
Triple_negative_tumor,KIDINS220,CPD,0.3989284932613373
Triple_negative_tumor,CSRNP1,RLF,0.3988602757453918
Triple_negative_tumor,MED6,BRAF,0.3987465500831604
Triple_negative_tumor,SAA2,ITGB6,0.3985955119132995
Triple_negative_tumor,PCNX2,USP51,0.3984196782112121
Triple_negative_tumor,ANKRD52,PITPNM1,0.3983784019947052
Triple_negative_tumor,CLDN7,EPCAM,0.3982575833797455
Triple_negative_tumor,UBE2O,TMEM161B,0.398242175579071
Triple_negative_tumor,CYLD,NEU1,0.3981581628322601
Triple_negative_tumor,CYR61,CNN3,0.3981415033340454
Triple_negative_tumor,GTSE1,MKI67,0.3980880975723266
Triple_negative_tumor,CEBPZ,LTV1,0.3979017734527588
Triple_negative_tumor,KRR1,METTL8,0.3978141248226166
Triple_negative_tumor,PTK2B,LPXN,0.3977475762367248
Triple_negative_tumor,MDFIC,TCIRG1,0.3976894915103912
Triple_negative_tumor,GAK,ATXN7L3B,0.397667646408081
Triple_negative_tumor,MNDA,MS4A7,0.3975909650325775
Triple_negative_tumor,ANKZF1,CDK6,0.3975192606449127
Triple_negative_tumor,CLASP1,INO80D,0.397413820028305
Triple_negative_tumor,FBXL3,NUDCD3,0.3973557651042938
Triple_negative_tumor,MAPK9,TOP3A,0.3973309695720672
Triple_negative_tumor,MKLN1,CREBRF,0.3970746099948883
Triple_negative_tumor,C15orf40,ZNF91,0.397062212228775
Triple_negative_tumor,S100A16,TM4SF1,0.3969824016094208
Triple_negative_tumor,ZMYM5,ZC3H8,0.3969388008117676
Triple_negative_tumor,MSH3,CDK11B,0.3967874348163605
Triple_negative_tumor,SLC35A3,AVL9,0.3967839479446411
Triple_negative_tumor,ANKRD36C,PIK3IP1,0.3967044651508331
Triple_negative_tumor,PAN3,C19orf25,0.3966908454895019
Triple_negative_tumor,TRMO,BCL2,0.396679937839508
Triple_negative_tumor,MKLN1,CLASP1,0.3965977430343628
Triple_negative_tumor,MKLN1,IL6ST,0.3965437710285187
Triple_negative_tumor,SOCS4,DPP8,0.3965425193309784
Triple_negative_tumor,LTV1,SMAD7,0.3964908123016357
Triple_negative_tumor,NUF2,CCNB2,0.3963794410228729
Triple_negative_tumor,CCDC174,TBC1D17,0.396376222372055
Triple_negative_tumor,BNIP1,TOP3A,0.3963522017002105
Triple_negative_tumor,RAP1GDS1,TENT5A,0.3963148593902588
Triple_negative_tumor,TAB3,TMEM187,0.3962723016738891
Triple_negative_tumor,RPAP2,TBC1D10A,0.3961466550827026
Triple_negative_tumor,RBM28,ZNF160,0.3961377441883087
Triple_negative_tumor,OTUD4,VPS39,0.3960887789726257
Triple_negative_tumor,ORC4,BCL10,0.3960202932357788
Triple_negative_tumor,DMTF1,WDR75,0.3958247601985931
Triple_negative_tumor,OMA1,HPS3,0.3957998156547546
Triple_negative_tumor,PCID2,MCM3,0.3957004845142364
Triple_negative_tumor,BCAS3,DCP1B,0.3956713378429413
Triple_negative_tumor,KMT2A,OGA,0.3956108093261719
Triple_negative_tumor,KRT14,KRT16,0.3955945074558258
Triple_negative_tumor,NEU1,LRIF1,0.39552041888237
Triple_negative_tumor,DHX38,FRMD8,0.395515501499176
Triple_negative_tumor,SMCR5,POM121C,0.3955078423023224
Triple_negative_tumor,CCNK,SPG11,0.3953675925731659
Triple_negative_tumor,RABL2B,VPS13D,0.3953473567962646
Triple_negative_tumor,MT-ND2,MT-ND1,0.3952804803848266
Triple_negative_tumor,SOX9,ITGB6,0.3951237797737121
Triple_negative_tumor,CASK,MIB1,0.3950487971305847
Triple_negative_tumor,ZNF263,ASCC1,0.3949836790561676
Triple_negative_tumor,CDH11,ANTXR1,0.3949488997459411
Triple_negative_tumor,ZNF263,RNF113A,0.3948796093463897
Triple_negative_tumor,POC5,MTRF1,0.3948446214199066
Triple_negative_tumor,BGN,C1R,0.3948318064212799
Triple_negative_tumor,SP110,IFI35,0.3947908580303192
Triple_negative_tumor,HELZ,PREPL,0.3946370780467987
Triple_negative_tumor,ASB3,FAM217B,0.3946045637130737
Triple_negative_tumor,BGN,MFAP2,0.3945562541484833
Triple_negative_tumor,COG4,JADE2,0.3944882750511169
Triple_negative_tumor,CTNNBL1,LRCH3,0.394406259059906
Triple_negative_tumor,ZBTB17,USP38,0.3943631649017334
Triple_negative_tumor,EPCAM,MIA,0.394329160451889
Triple_negative_tumor,ZNF160,EML2,0.3943153917789459
Triple_negative_tumor,NAB1,CSGALNACT2,0.3942787051200866
Triple_negative_tumor,FAM76B,GTF2H2,0.3942703306674957
Triple_negative_tumor,DMTF1,FAM172A,0.394260972738266
Triple_negative_tumor,TULP4,VPS13A,0.3942454755306244
Triple_negative_tumor,BLOC1S3,EPHB6,0.3940542340278625
Triple_negative_tumor,R3HDM2,PKNOX1,0.3940074741840362
Triple_negative_tumor,FAM217B,KCTD5,0.3938512802124023
Triple_negative_tumor,PACS1,WHAMM,0.3938320875167846
Triple_negative_tumor,TLK1,RAB3GAP1,0.3937669098377228
Triple_negative_tumor,SMARCA2,STAG1,0.3937420845031738
Triple_negative_tumor,CPEB3,BANP,0.3936968445777893
Triple_negative_tumor,NCOA6,BPGM,0.3936326801776886
Triple_negative_tumor,TTC14,CHST12,0.393417626619339
Triple_negative_tumor,BSDC1,ZNF791,0.3934004306793213
Triple_negative_tumor,NAB1,FAM76B,0.3933881521224975
Triple_negative_tumor,MYLK,TPM2,0.3933250308036804
Triple_negative_tumor,FTX,ARRDC3,0.3933205902576446
Triple_negative_tumor,TLK1,METTL8,0.3932830095291137
Triple_negative_tumor,CLDN4,SLPI,0.3932628929615021
Triple_negative_tumor,KIDINS220,SHPRH,0.3931828141212463
Triple_negative_tumor,FLYWCH1,MGA,0.3930703699588775
Triple_negative_tumor,ELF2,MED6,0.3929825127124786
Triple_negative_tumor,ZCCHC9,LRCH3,0.3929722011089325
Triple_negative_tumor,CHD8,LETM1,0.3929609060287475
Triple_negative_tumor,CD48,IL2RG,0.3928036093711853
Triple_negative_tumor,PHYKPL,ANKRA2,0.392768532037735
Triple_negative_tumor,ELK3,TGFBR2,0.3926566839218139
Triple_negative_tumor,ZFR,CSNK1G2,0.3926378190517425
Triple_negative_tumor,METTL15,TIPARP,0.3925831317901611
Triple_negative_tumor,MAU2,AC004951.1,0.3924453556537628
Triple_negative_tumor,SERPINB5,S100A14,0.3924149572849273
Triple_negative_tumor,FBXL3,ANKIB1,0.3922963440418243
Triple_negative_tumor,DGKH,TMEM161B,0.3922039866447449
Triple_negative_tumor,LRCH3,ABTB1,0.3921821713447571
Triple_negative_tumor,PLEKHA1,MAPK3,0.3921811878681183
Triple_negative_tumor,CCDC6,PREPL,0.3919691145420074
Triple_negative_tumor,LIPT1,MAP3K5,0.3919203877449035
Triple_negative_tumor,POM121,CNOT3,0.3917228877544403
Triple_negative_tumor,PITPNM1,STK39,0.3916932940483093
Triple_negative_tumor,AKAP10,SUGP1,0.3916245400905609
Triple_negative_tumor,ANKRA2,TRIM5,0.3915039598941803
Triple_negative_tumor,TATDN2,MALT1,0.3913934230804443
Triple_negative_tumor,MEF2D,MYCBP2,0.3912689983844757
Triple_negative_tumor,SATB1,HPS3,0.3911394774913788
Triple_negative_tumor,CSRNP1,KMT2E-AS1,0.3909882605075836
Triple_negative_tumor,ZNF688,CCNYL1,0.3909372091293335
Triple_negative_tumor,FAM53C,SOCS1,0.3909298777580261
Triple_negative_tumor,MKLN1,LNPEP,0.3908717632293701
Triple_negative_tumor,TOR1AIP1,UHRF2,0.3908624947071075
Triple_negative_tumor,MKLN1,HELZ,0.3908412456512451
Triple_negative_tumor,MCM3,ACYP1,0.3908056020736694
Triple_negative_tumor,DNAJC9,PTTG1,0.3907853364944458
Triple_negative_tumor,CYP20A1,ZNF350,0.3907013833522796
Triple_negative_tumor,C15orf40,ATXN2L,0.3906550109386444
Triple_negative_tumor,RPUSD4,DYRK1B,0.3905198276042938
Triple_negative_tumor,INTS4,RAP1GDS1,0.3903236985206604
Triple_negative_tumor,DNAJB14,HECA,0.3902607858181
Triple_negative_tumor,IGFBP7,CAVIN3,0.3902351856231689
Triple_negative_tumor,LAMC1,IGFBP7,0.3901674151420593
Triple_negative_tumor,GOLIM4,GALNT1,0.3901467025279999
Triple_negative_tumor,MS4A6A,AIF1,0.3901442587375641
Triple_negative_tumor,ZNF277,RFX1,0.3900540769100189
Triple_negative_tumor,FXYD3,KRT16,0.3900051116943359
Triple_negative_tumor,BSDC1,CSNK1G2,0.3899943828582763
Triple_negative_tumor,RPRD2,TBC1D17,0.3899273872375488
Triple_negative_tumor,MAU2,RPS6KA3,0.3898577094078064
Triple_negative_tumor,PGGT1B,TAB2,0.389815092086792
Triple_negative_tumor,PHYKPL,CDK11A,0.3897400796413421
Triple_negative_tumor,ELF2,ZC3H4,0.3897035717964172
Triple_negative_tumor,CTR9,ATXN7L3B,0.3896078765392303
Triple_negative_tumor,HIVEP2,LRCH1,0.3895046710968017
Triple_negative_tumor,FSTL1,IGFBP5,0.3894097805023193
Triple_negative_tumor,TRIM13,WDR75,0.3894093036651611
Triple_negative_tumor,RICTOR,UGGT1,0.3892560303211212
Triple_negative_tumor,BGN,CSRP2,0.3891419768333435
Triple_negative_tumor,RRP8,WDR11,0.3888692557811737
Triple_negative_tumor,ANKRA2,PBXIP1,0.3888235688209533
Triple_negative_tumor,CNN3,SELENOM,0.3887110948562622
Triple_negative_tumor,SART3,FAM217B,0.3886416256427765
Triple_negative_tumor,CEP19,RANBP10,0.3885323405265808
Triple_negative_tumor,ZNF124,AC006449.6,0.3884022235870361
Triple_negative_tumor,ACSL5,PREX1,0.3883976340293884
Triple_negative_tumor,CYP20A1,ANAPC7,0.3883015215396881
Triple_negative_tumor,PTGER4,ADGRE5,0.3881833553314209
Triple_negative_tumor,PLXNA3,PWWP2A,0.3881743848323822
Triple_negative_tumor,LAMC1,IGFBP5,0.3881229758262634
Triple_negative_tumor,SAA2,EPCAM,0.3879478871822357
Triple_negative_tumor,TENT2,ZBTB1,0.3877932429313659
Triple_negative_tumor,ANKRA2,SMAD7,0.387766569852829
Triple_negative_tumor,TLE4,WHAMM,0.3876730501651764
Triple_negative_tumor,SMARCD1,SOCS4,0.3876359760761261
Triple_negative_tumor,MAPKAPK5-AS1,COQ5,0.3875754177570343
Triple_negative_tumor,WDR47,TOP3A,0.3874366283416748
Triple_negative_tumor,C1QC,CLEC5A,0.3874327838420868
Triple_negative_tumor,CERS5,AL450998.2,0.3873792588710785
Triple_negative_tumor,SRF,MAP1LC3A,0.3873330056667328
Triple_negative_tumor,RPRD2,FAM172A,0.3873056769371032
Triple_negative_tumor,MT-CYB,MT-CO1,0.3871258497238159
Triple_negative_tumor,PPWD1,ZNF688,0.3870319724082947
Triple_negative_tumor,CGRRF1,POM121C,0.3869659602642059
Triple_negative_tumor,CALD1,SELENOM,0.3869260549545288
Triple_negative_tumor,KRT5,KRT16,0.386918306350708
Triple_negative_tumor,BSDC1,NELFCD,0.3869009017944336
Triple_negative_tumor,ESCO1,ANAPC7,0.3867973983287811
Triple_negative_tumor,ANKRD13D,ZC3H18,0.3867780566215515
Triple_negative_tumor,HERC1,RC3H2,0.3866424560546875
Triple_negative_tumor,CALD1,C1R,0.3866219222545624
Triple_negative_tumor,HIST1H2BC,HIST1H2BD,0.3865892887115478
Triple_negative_tumor,OTULIN,ZC3H8,0.3865839838981628
Triple_negative_tumor,SLC35A3,ANKRD13D,0.3865148723125458
Triple_negative_tumor,CTR9,ETFRF1,0.3864977359771728
Triple_negative_tumor,CALCOCO2,WDR74,0.3862318396568298
Triple_negative_tumor,PTPRC,FYB1,0.3862279653549194
Triple_negative_tumor,FCGR2B,CYBB,0.3861869275569916
Triple_negative_tumor,PDZK1IP1,LCN2,0.3861613273620605
Triple_negative_tumor,CFAP20,ZNF326,0.3861608505249023
Triple_negative_tumor,EEFSEC,HYPK,0.3861166834831238
Triple_negative_tumor,WHAMM,RLF,0.3860266804695129
Triple_negative_tumor,FBXL3,SOCS4,0.3860056698322296
Triple_negative_tumor,CCDC117,RBM33,0.3859849274158478
Triple_negative_tumor,AAK1,DDX23,0.3859289586544037
Triple_negative_tumor,S100A16,MAGI1,0.3859089314937591
Triple_negative_tumor,EXOSC6,ZDHHC6,0.3859082162380218
Triple_negative_tumor,PPIL4,AHI1,0.3858893811702728
Triple_negative_tumor,ANKRA2,INPP5K,0.3858442902565002
Triple_negative_tumor,TRAFD1,PKNOX1,0.385821133852005
Triple_negative_tumor,MYCBP2,DPP8,0.3858015835285187
Triple_negative_tumor,BTBD7,UBXN7,0.3857823014259338
Triple_negative_tumor,ZC3H18,AVL9,0.3857752978801727
Triple_negative_tumor,MTREX,ZNF160,0.3856728374958038
Triple_negative_tumor,SLC35A3,KHDC4,0.3855930268764496
Triple_negative_tumor,FBRS,ZC3H18,0.3855450749397278
Triple_negative_tumor,BCL10,C1orf52,0.3855356574058532
Triple_negative_tumor,GFM1,CTCF,0.3854739665985107
Triple_negative_tumor,SYTL1,RIC3,0.3854371011257171
Triple_negative_tumor,MKLN1,SBF2,0.3853732645511627
Triple_negative_tumor,FXYD3,KRT8,0.3852829337120056
Triple_negative_tumor,FSTL1,MYO1B,0.3852451145648956
Triple_negative_tumor,KIDINS220,AHR,0.3852241635322571
Triple_negative_tumor,CENPT,ABHD13,0.3852099478244781
Triple_negative_tumor,ESRRA,ANKIB1,0.3849824368953705
Triple_negative_tumor,LPCAT1,FHOD1,0.3849703967571258
Triple_negative_tumor,ZMYM5,R3HDM2,0.3849451243877411
Triple_negative_tumor,SH2B1,TLK1,0.3849309384822845
Triple_negative_tumor,PRH1,RGS3,0.3848868906497955
Triple_negative_tumor,OTULIN,FAM210A,0.3848828077316284
Triple_negative_tumor,FURIN,RPRD1B,0.3848411738872528
Triple_negative_tumor,RBM28,NSUN6,0.3848089277744293
Triple_negative_tumor,HBS1L,HERC1,0.3848084509372711
Triple_negative_tumor,CSGALNACT2,GALC,0.3847822248935699
Triple_negative_tumor,SH2B1,NELFCD,0.3847382068634033
Triple_negative_tumor,SOCS4,UBXN7,0.3847257196903229
Triple_negative_tumor,R3HDM2,SMAD7,0.3846170008182525
Triple_negative_tumor,CRTC3,AC004951.1,0.3845725059509277
Triple_negative_tumor,DCP2,SLC4A7,0.3845366835594177
Triple_negative_tumor,ANKRA2,RFX1,0.3845157921314239
Triple_negative_tumor,ELAC2,MYO19,0.3845126628875732
Triple_negative_tumor,HCLS1,ABI3,0.3844943940639496
Triple_negative_tumor,PPP2R5A,GBF1,0.3844734728336334
Triple_negative_tumor,ZMYM5,LTV1,0.3844270706176758
Triple_negative_tumor,PPP2R5A,ITPKB,0.3844088017940521
Triple_negative_tumor,RBPJ,RNF44,0.3843352794647217
Triple_negative_tumor,MYSM1,MED17,0.3842917680740356
Triple_negative_tumor,HINFP,ZNF407,0.3841860592365265
Triple_negative_tumor,CNOT3,FBXO34,0.3841128051280975
Triple_negative_tumor,SPHK2,TTPAL,0.3840503692626953
Triple_negative_tumor,PGGT1B,PHYKPL,0.384028285741806
Triple_negative_tumor,LRCH3,HIVEP1,0.3839833736419678
Triple_negative_tumor,RNF113A,ZC3H8,0.3839344084262848
Triple_negative_tumor,MS4A4A,IL1B,0.3838863968849182
Triple_negative_tumor,ETFRF1,FAM76B,0.3838681578636169
Triple_negative_tumor,KRT17,WFDC2,0.3838074505329132
Triple_negative_tumor,DPYSL3,UNC5B,0.3837512731552124
Triple_negative_tumor,CEP55,TMEM71,0.3835891187191009
Triple_negative_tumor,SERPINB5,ELF3,0.3835644125938415
Triple_negative_tumor,FBRS,LASP1,0.3835548162460327
Triple_negative_tumor,LMBR1L,RPGR,0.3833701908588409
Triple_negative_tumor,TRIM13,SPEN,0.3833699524402618
Triple_negative_tumor,DMTF1,HIVEP2,0.3833579421043396
Triple_negative_tumor,POLR2B,MAU2,0.3832745254039764
Triple_negative_tumor,USP42,ZNF277,0.3832702338695526
Triple_negative_tumor,SLC39A10,APC,0.3832457661628723
Triple_negative_tumor,ANKRD44,MICAL1,0.3831281363964081
Triple_negative_tumor,S100A6,HAPLN3,0.3831149339675903
Triple_negative_tumor,FBRS,MARF1,0.3830979466438293
Triple_negative_tumor,AQR,RNF111,0.3830497860908508
Triple_negative_tumor,STEAP2,PODNL1,0.3829968571662903
Triple_negative_tumor,ZBTB24,ZNF335,0.3829264342784881
Triple_negative_tumor,EXOSC6,ELF2,0.3829099237918854
Triple_negative_tumor,DUSP6,ETS2,0.3828752040863037
Triple_negative_tumor,USP42,ZC3H8,0.3827787339687347
Triple_negative_tumor,ANKRD13D,ZDHHC6,0.3825793862342834
Triple_negative_tumor,FLVCR1,ZNF600,0.3825233876705169
Triple_negative_tumor,CRIM1,LIMA1,0.3824915885925293
Triple_negative_tumor,ITCH,DYRK1A,0.3824380040168762
Triple_negative_tumor,MKLN1,ESRRA,0.3824226856231689
Triple_negative_tumor,TRAPPC2B,CETN3,0.3823093473911285
Triple_negative_tumor,CENPF,CENPE,0.3823064863681793
Triple_negative_tumor,ADAMTS4,OLFML2A,0.3822529315948486
Triple_negative_tumor,ZNF263,GCLM,0.3822287619113922
Triple_negative_tumor,CCDC174,EXOSC9,0.3821350932121277
Triple_negative_tumor,EML4,TPP2,0.382116436958313
Triple_negative_tumor,ZW10,ZNF160,0.3819914758205414
Triple_negative_tumor,OTUD4,DHRS7B,0.3819260001182556
Triple_negative_tumor,TLR2,KCNMA1,0.381904274225235
Triple_negative_tumor,CEP290,PRH1,0.3818753659725189
Triple_negative_tumor,CD200,PLPP1,0.3818524479866028
Triple_negative_tumor,ATAD2,CENPF,0.3816726505756378
Triple_negative_tumor,DIP2A,ZNF721,0.3816499710083008
Triple_negative_tumor,UNC5B,IGFBP3,0.381602942943573
Triple_negative_tumor,CNN3,CSRP2,0.3815900683403015
Triple_negative_tumor,KIDINS220,CCDC6,0.3815893530845642
Triple_negative_tumor,FAM76B,AC097534.2,0.3815034329891205
Triple_negative_tumor,DHRS7B,SHPRH,0.3814320862293243
Triple_negative_tumor,OTUD4,UHRF2,0.3813540935516357
Triple_negative_tumor,TRAFD1,KPNA3,0.3813369274139404
Triple_negative_tumor,WFDC2,S100A14,0.3812679946422577
Triple_negative_tumor,DIP2A,RNF111,0.3812625110149383
Triple_negative_tumor,MED6,EXOC1,0.3812002539634704
Triple_negative_tumor,MKLN1,INO80D,0.3811771273612976
Triple_negative_tumor,SAMD8,RECQL,0.3810889422893524
Triple_negative_tumor,LMBR1L,CEP290,0.381012886762619
Triple_negative_tumor,NCOA6,CCDC14,0.3810060024261474
Triple_negative_tumor,EIF3J-DT,AHI1,0.3809468746185303
Triple_negative_tumor,DDX23,ZNF91,0.3809061348438263
Triple_negative_tumor,RAI14,JAG1,0.3808591961860657
Triple_negative_tumor,ARID5A,AKAP10,0.3807224929332733
Triple_negative_tumor,ARHGAP30,GNA15,0.3806198537349701
Triple_negative_tumor,KLF12,ZNF507,0.3805596232414245
Triple_negative_tumor,OTULIN,NAB1,0.3805548548698425
Triple_negative_tumor,TENT2,BCLAF1,0.3804822564125061
Triple_negative_tumor,R3HDM2,DDX23,0.3804648816585541
Triple_negative_tumor,ETFRF1,BTBD10,0.3802914321422577
Triple_negative_tumor,DHX38,ERICH1,0.3802140951156616
Triple_negative_tumor,SLC39A10,CHFR,0.3801907896995544
Triple_negative_tumor,ELF2,SNX9,0.380154401063919
Triple_negative_tumor,MTREX,GPS2,0.3801468014717102
Triple_negative_tumor,CALCOCO2,ZC3H13,0.3801170885562897
Triple_negative_tumor,ZMYM5,ZNF277,0.3801028132438659
Triple_negative_tumor,CDK12,PCNX4,0.3800968527793884
Triple_negative_tumor,OPA1,FBXO34,0.3797959387302398
Triple_negative_tumor,STAG1,EYA3,0.379778116941452
Triple_negative_tumor,SUPT20H,ITCH,0.3797769248485565
Triple_negative_tumor,KRR1,CALCOCO2,0.3797740936279297
Triple_negative_tumor,LYZ,C1QA,0.3797023296356201
Triple_negative_tumor,OTULIN,C4orf46,0.3796895146369934
Triple_negative_tumor,DDX23,RFX1,0.3795807361602783
Triple_negative_tumor,NCOA2,COQ5,0.3795579373836517
Triple_negative_tumor,PCID2,AKTIP,0.3795363306999206
Triple_negative_tumor,ZC3H8,SC5D,0.3794226050376892
Triple_negative_tumor,UBR1,LMBR1L,0.3792652487754822
Triple_negative_tumor,KRT5,S100A14,0.3792503178119659
Triple_negative_tumor,TACSTD2,PDZK1IP1,0.3792474567890167
Triple_negative_tumor,MAGI1,LAPTM4B,0.3791321516036987
Triple_negative_tumor,DYRK1B,ZNF43,0.3789298832416534
Triple_negative_tumor,GRPEL2,PIEZO1,0.3788502216339111
Triple_negative_tumor,LETM1,UBXN7,0.3788239061832428
Triple_negative_tumor,SERPINB5,FXYD3,0.3787952363491058
Triple_negative_tumor,TRIM13,FAM76B,0.3787769675254822
Triple_negative_tumor,SIN3A,SLC2A4RG,0.3787599205970764
Triple_negative_tumor,OPA1,AL450998.2,0.3787539899349212
Triple_negative_tumor,BTN2A1,AGGF1,0.3787082433700561
Triple_negative_tumor,MRPL10,SART3,0.3786850273609161
Triple_negative_tumor,CYR61,C1R,0.3786717653274536
Triple_negative_tumor,MNDA,MS4A6A,0.3786442875862121
Triple_negative_tumor,BTBD7,RECQL,0.3785926401615143
Triple_negative_tumor,NCOA5,ELAC2,0.3785848319530487
Triple_negative_tumor,TLK1,USP48,0.378580093383789
Triple_negative_tumor,RICTOR,TPP2,0.3785246610641479
Triple_negative_tumor,IL6ST,SLC39A10,0.3784865140914917
Triple_negative_tumor,C15orf40,R3HDM2,0.3784597516059875
Triple_negative_tumor,DIP2A,PEX1,0.3783288300037384
Triple_negative_tumor,ANAPC7,POM121C,0.3783236145973205
Triple_negative_tumor,CERS5,VPS13D,0.3783068060874939
