gene,weighted_degree,degree
ITGB8,0.516846314072609,3
ID3,0.5162658542394638,2
DTWD1,0.5135244876146317,3
ADAM17,0.5133219510316849,2
ADAMTS1,0.5069565623998642,2
TTF1,0.5066126734018326,2
DPYSL3,0.5065936893224716,3
OFD1,0.5027434974908829,2
ARHGAP29,0.5006000846624374,2
CMTM8,0.49821966886520386,2
SMAD1,0.49373258650302887,2
SULF2,0.48703986406326294,2
MTUS1,0.4867454767227173,2
CAPN8,0.48634713888168335,2
BTN2A1,0.4853859543800354,2
ITM2A,0.48481889069080353,2
SLMAP,0.4842146933078766,2
CXCL3,0.47588762640953064,2
RAB29,0.4723937213420868,2
DYRK3,0.47035685181617737,2
TPD52,0.46860168874263763,2
MT1G,0.4677750915288925,2
CAVIN2,0.4618808776140213,2
MGME1,0.4595785290002823,2
HINFP,0.4589167386293411,2
MLPH,0.4580708146095276,2
ARSG,0.453954815864563,2
CCND2,0.4501532167196274,2
WBP1L,0.4472580999135971,2
FBRSL1,0.44724947214126587,2
MAP1LC3B,0.44650958478450775,2
SMC4,0.444560170173645,2
NRP2,0.44203196465969086,2
PDK4,0.44147789478302,2
SAMD8,0.4412066787481308,2
SNX29,0.44045624136924744,2
HSPH1,0.4342512935400009,2
TMUB2,0.43269266188144684,2
WIPF1,0.42979466915130615,2
S100A8,0.42817482352256775,1
INSIG1,0.4274832755327225,2
PAPSS2,0.4261478930711746,2
BRPF3,0.4260694682598114,2
RNF213,0.4256519377231598,2
ABHD17B,0.42556992173194885,2
CRYAB,0.42357467114925385,2
MEF2A,0.4227260947227478,2
SMAD9,0.42268288135528564,2
MEPCE,0.421984925866127,2
KDM6B,0.4211672246456146,2
DMXL1,0.42116667330265045,2
RIPOR1,0.41844457387924194,2
PELI1,0.41762977838516235,2
PEAK1,0.4147085100412369,2
FTL,0.4143923670053482,2
EPB41L3,0.41273657977581024,2
PLPP1,0.41163429617881775,2
ZNF385D,0.41122500598430634,2
