condition,source_conditions,gene,weighted_degree,degree
Normal__plus__Triple_negative_BRCA1_tumor,Normal | Triple_negative_BRCA1_tumor,UBE2W,0.1055018529295921,1
Normal__plus__Triple_negative_BRCA1_tumor,Normal | Triple_negative_BRCA1_tumor,CYBRD1,0.105209045112133,1
Normal__plus__Triple_negative_BRCA1_tumor,Normal | Triple_negative_BRCA1_tumor,GSN,0.105209045112133,1
Normal__plus__Triple_negative_BRCA1_tumor,Normal | Triple_negative_BRCA1_tumor,CFLAR,0.1049726456403732,1
Normal__plus__Triple_negative_BRCA1_tumor,Normal | Triple_negative_BRCA1_tumor,FN1,0.1046066656708717,1
Normal__plus__Triple_negative_BRCA1_tumor,Normal | Triple_negative_BRCA1_tumor,LGALS1,0.1046066656708717,1
Normal__plus__Triple_negative_BRCA1_tumor,Normal | Triple_negative_BRCA1_tumor,TAP1,0.1036557108163833,1
Normal__plus__Triple_negative_BRCA1_tumor,Normal | Triple_negative_BRCA1_tumor,ESCO1,0.1035580411553382,1
Normal__plus__Triple_negative_BRCA1_tumor,Normal | Triple_negative_BRCA1_tumor,ING5,0.1032087728381156,1
Normal__plus__Triple_negative_BRCA1_tumor,Normal | Triple_negative_BRCA1_tumor,ZNF431,0.1032087728381156,1
Normal__plus__Triple_negative_BRCA1_tumor,Normal | Triple_negative_BRCA1_tumor,KIAA1551,0.1028486043214798,1
Normal__plus__Triple_negative_BRCA1_tumor,Normal | Triple_negative_BRCA1_tumor,PJA2,0.1025200635194778,1
Normal__plus__Triple_negative_BRCA1_tumor,Normal | Triple_negative_BRCA1_tumor,ID2,0.1023124381899833,1
Normal__plus__Triple_negative_BRCA1_tumor,Normal | Triple_negative_BRCA1_tumor,DDHD1,0.1019805818796157,1
Normal__plus__Triple_negative_BRCA1_tumor,Normal | Triple_negative_BRCA1_tumor,HERC1,0.1017658337950706,1
Normal__plus__Triple_negative_BRCA1_tumor,Normal | Triple_negative_BRCA1_tumor,NPHP3,0.1017658337950706,1
Normal__plus__Triple_negative_BRCA1_tumor,Normal | Triple_negative_BRCA1_tumor,LMCD1,0.1017035245895385,1
Normal__plus__Triple_negative_BRCA1_tumor,Normal | Triple_negative_BRCA1_tumor,MSL2,0.1001850143074989,1
Normal__plus__Triple_negative_BRCA1_tumor,Normal | Triple_negative_BRCA1_tumor,SUPV3L1,0.1001850143074989,1
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,S100A14,7.705968126654625,33
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,FXYD3,6.983077421784401,31
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,SAA1,6.739939212799072,28
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,SFN,6.676632739603519,27
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,ELF3,6.4400938004255295,29
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,TACSTD2,6.143885441124439,27
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,WFDC2,6.016643762588501,29
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,KRT23,5.781336203217506,27
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,CLDN4,5.565383166074753,28
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,KRT8,5.515078619122505,26
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,CLDN7,5.381774172186852,32
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,KRT16,5.154283165931702,23
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,KRT7,4.943122021853924,26
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,KRT17,4.79744828492403,18
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,ITGB6,4.661586187779903,25
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,PDZK1IP1,4.627214834094048,24
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,SAA2,4.252105183899403,23
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,CD24,4.079523243010044,19
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,SOX9,4.073144115507603,28
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,KRT5,3.9241226613521576,15
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,S100A2,3.5226427987217903,18
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,KRT19,3.331721171736717,17
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,KRT18,2.9376461505889893,17
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,KRT14,2.814534790813923,10
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,MAL2,2.4285693019628525,15
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,MGST1,2.38314101845026,16
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,TFAP2C,2.319178804755211,15
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,LCN2,2.24934583902359,13
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,CLDN3,2.14027052372694,14
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,MIA,2.1099269166588783,13
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,SMIM22,1.897204965353012,12
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,BRAF,1.859836265444756,12
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,MT-ND4,1.7854416370391846,5
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,KIDINS220,1.743531472980976,11
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,MMP7,1.711924448609352,12
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,SDC4,1.6928601488471031,12
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,HLA-DRA,1.649587795138359,7
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,S100A9,1.6262908056378365,9
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,SLPI,1.541602559387684,10
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,POLK,1.5293010473251345,11
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,ATP1B1,1.521359644830227,11
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,TPM1,1.5000602677464483,10
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,CD74,1.4803200587630272,7
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,HLA-DPA1,1.448604702949524,6
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,MT-ATP6,1.4400218576192856,5
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,CHI3L2,1.4105206355452538,9
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,LAMA4,1.401760257780552,7
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,MT-CO1,1.3890753239393234,4
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,HELZ,1.3705751597881315,9
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,MT-CO2,1.3537747412919998,3
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,IGFBP7,1.320921666920185,7
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,ZC3H4,1.2844773456454277,9
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,INO80D,1.2256470620632172,8
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,TIMP3,1.2152090668678284,8
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,MT1X,1.2118134498596191,9
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,DNAJB1,1.2066351026296616,7
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,SFRP1,1.2035633996129036,9
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,HSPA1A,1.1287189573049543,4
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,CCDC80,1.0757618695497513,8
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,BGN,1.073863908648491,7
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,C1R,1.04143787920475,7
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,HLA-DRB1,1.035722218453884,5
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,LUM,0.9992082864046096,5
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,ADAMTS4,0.9876786470413208,6
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,TAGLN,0.9875233024358748,4
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,PODXL,0.9874141961336136,6
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,HLA-DQB1,0.9842546582221984,5
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,TM4SF18,0.9806656464934348,6
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,DSP,0.9801968336105348,8
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,USP42,0.9314109236001968,6
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,NAA16,0.9243044555187224,7
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,DPP8,0.9007986783981324,6
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,DCN,0.8979513198137283,5
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,FHL2,0.8780795335769653,5
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,HSPH1,0.8733819350600243,4
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,TPM2,0.8643739297986031,6
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,GTF2A1,0.8634569421410561,4
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,ATAD2B,0.8618902415037155,6
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,CALD1,0.839291624724865,5
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,ITGA5,0.8379029259085655,6
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,MYL9,0.8224915340542793,4
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,HLA-DQA1,0.8198564425110817,5
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,S100A8,0.7888305261731148,3
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,IL1R1,0.7809230387210846,6
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,HSP90AA1,0.7779010906815529,4
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,JUN,0.7706603780388832,4
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,TTC14,0.7630718350410461,4
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,ATF7IP,0.7449691444635391,5
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,STC2,0.7441559433937073,6
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,CREBRF,0.7353033050894737,5
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,ARHGAP29,0.7297772541642189,5
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,PRRX1,0.7221799045801163,5
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,AZGP1,0.7214631214737892,5
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,FOS,0.720257580280304,5
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,TOR1AIP1,0.7199969962239265,5
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,HLA-DPB1,0.7092766091227531,4
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,CRISPLD2,0.7034785151481628,5
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,INHBB,0.7024309188127518,5
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,STC1,0.6991744413971901,4
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,LAMB3,0.6910076886415482,5
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,HSPA1B,0.6786803305149078,2
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,FTX,0.6753624007105827,5
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,UHRF2,0.6753186956048012,5
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,TIMP2,0.6740893572568893,5
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,MT-ND1,0.6717841029167175,4
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,MARF1,0.6687659546732903,5
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,BEX2,0.6619159877300262,5
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,RARRES2,0.6596598103642464,4
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,CSRP1,0.6580875590443611,4
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,ACTA2,0.6285430192947388,4
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,DPYSL3,0.6185409873723984,4
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,C1S,0.6155998408794403,3
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,GATA3,0.6024749875068665,5
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,MEF2D,0.6015605181455612,4
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,FBXO32,0.5830439701676369,3
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,ATF3,0.5792698785662651,4
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,DEFB1,0.5784879773855209,5
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,CCNT1,0.5722581744194031,3
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,TINAGL1,0.5676618739962578,3
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,MIB1,0.5627516582608223,4
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,KRT15,0.5623458623886108,5
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,PIK3R3,0.5515176653862,4
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,LASP1,0.541997417807579,4
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,SERPINB9,0.5401562824845314,4
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,C5ORF46,0.5391079634428024,3
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,VPS13C,0.5343642681837082,4
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,BCAM,0.53016597032547,3
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,SPARC,0.5230166614055634,4
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,COL4A2,0.5079240500926971,4
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,MCF2L,0.5047575384378433,4
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,MAST4,0.5010940954089165,4
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,FAM208A,0.5009193569421768,3
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,SH2B3,0.4954864308238029,4
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,ID4,0.4937354326248169,3
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,KLF9,0.4877601936459541,4
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,TCF4,0.4711330607533455,4
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,DOCK9,0.4668760150671005,4
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,BTBD7,0.4645023345947265,4
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,JUNB,0.4535782858729362,4
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,CTSS,0.4456493332982063,3
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,EGR1,0.4415661841630935,3
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,ZNF263,0.4385675191879272,3
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,DENND4A,0.4305630847811699,3
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,NUP210,0.4254017770290375,3
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,LNPEP,0.4193054363131523,3
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,FMNL3,0.4189771711826324,3
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,FAM193A,0.4136519283056259,3
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,SLC2A3,0.4123350977897644,3
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,MT-ND3,0.4021761864423752,2
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,AHR,0.3994538262486458,3
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,LENG8,0.3989702612161636,3
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,PRKD3,0.3972055166959762,2
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,CREBZF,0.3939264640212059,3
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,CDC42SE1,0.3930833637714386,1
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,C1ORF56,0.3930833637714386,1
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,RBP1,0.3912135511636734,3
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,NR2C2,0.3909275755286217,3
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,TNRC6C,0.3909164667129516,3
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,GABARAPL1,0.3894767165184021,3
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,HLA-DMA,0.3885443955659866,3
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,ZBTB1,0.3876119703054428,2
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,ACSL5,0.3839622139930725,3
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,ADAMTS1,0.3819259777665138,3
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,HECA,0.3814161270856857,2
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,DST,0.3813295438885689,3
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,MKLN1,0.3766243904829025,3
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,CRYAB,0.369159072637558,2
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,CASP3,0.3666673675179481,3
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,WIPF1,0.3663385808467865,3
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,MEX3C,0.3601017966866493,3
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,ZMYM5,0.357678085565567,3
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,CPNE8,0.3558339178562164,2
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,SLC9A3R2,0.3537924066185951,3
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,FN1,0.3506904244422912,3
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,ACTN1,0.3506812304258346,3
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,TCEAL9,0.3494751155376434,3
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,ZNF493,0.3479113429784775,2
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,KRT81,0.3459617421030998,3
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,PDLIM1,0.3415116146206856,3
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,ID3,0.3403944820165634,3
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,FOSB,0.3376176580786705,3
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,STIM2,0.3323873579502105,3
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,SDC1,0.3308088183403015,2
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,CLEC2B,0.3307874202728271,2
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,BAG3,0.3295795768499374,2
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,CSRP2,0.3285809159278869,2
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,ZNF430,0.3284434080123901,2
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,TMX3,0.3240513056516647,2
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,RPRD2,0.32316754758358,2
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,ECE1,0.3230494931340217,3
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,AL121944.1,0.322060227394104,2
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,PALLD,0.3201601505279541,2
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,TUT7,0.3184408918023109,2
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,ATXN1,0.3104391992092132,2
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,CAMK2D,0.3084390684962272,2
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,MIR4435-2HG,0.2986144423484802,1
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,CYTOR,0.2986144423484802,1
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,PIK3R1,0.2881555408239364,2
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,DCP2,0.2852091342210769,2
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,DAPP1,0.2814988195896148,2
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,ZNF331,0.2812615782022476,2
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,MMP2,0.2754736468195915,2
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,ARID5B,0.2753434032201767,2
Normal__plus__Triple_negative_tumor,Normal | Triple_negative_tumor,ZFAND2A,0.2744652032852173,2
